date,roll_yield,near_by,deferred
2019-05-10,-0.006749019503627687,TA001,TA909
2019-05-13,-0.006585631582929367,TA001,TA909
2019-05-14,-0.005267040165766766,TA001,TA909
2019-05-15,-0.00509363316739135,TA001,TA909
2019-05-16,-0.005010489826029779,TA001,TA909
2019-05-17,-0.004715107270641826,TA001,TA909
2019-05-20,-0.00400543723379556,TA001,TA909
2019-05-21,-0.0037703982255101226,TA001,TA909
2019-05-22,-0.003501894851485261,TA001,TA909
2019-05-23,-0.0025775535790897816,TA001,TA909
2019-05-24,-0.0027261195760600538,TA001,TA909
2019-05-27,-0.003996436366765427,TA001,TA909
2019-05-28,-0.004145458421302465,TA001,TA909
2019-05-29,-0.004023925648224077,TA001,TA909
2019-05-30,-0.004025124330416275,TA001,TA909
2019-05-31,-0.0038997114409400754,TA001,TA909
2019-06-03,-0.003940976370461998,TA001,TA909
2019-06-04,-0.00377842496714196,TA001,TA909
2019-06-05,-0.003673105702438941,TA001,TA909
2019-06-06,-0.003927333823506628,TA001,TA909
2019-06-10,-0.0049384227122718834,TA001,TA909
2019-06-11,-0.004799389121266241,TA001,TA909
2019-06-12,-0.003716126071269797,TA001,TA909
2019-06-13,-0.004657882770677429,TA001,TA909
2019-06-14,-0.005063071305807116,TA001,TA909
2019-06-17,-0.005677489252521095,TA001,TA909
2019-06-18,-0.007115366768836298,TA001,TA909
2019-06-19,-0.007423930614368173,TA001,TA909
2019-06-20,-0.008077927228313672,TA001,TA909
2019-06-21,-0.007677841949823591,TA001,TA909
2019-06-24,-0.00883932994801134,TA001,TA909
2019-06-25,-0.008729040536755014,TA001,TA909
2019-06-26,-0.010594655733938228,TA001,TA909
2019-06-27,-0.01070855354195756,TA001,TA909
2019-06-28,-0.01132739929452066,TA001,TA909
2019-07-01,-0.013696184229054421,TA001,TA909
2019-07-02,-0.014734448304084621,TA001,TA909
2019-07-03,-0.014193219466912241,TA001,TA909
2019-07-04,-0.013414947238813719,TA001,TA909
2019-07-05,-0.010645981068193812,TA001,TA909
2019-07-08,-0.010976795036563911,TA001,TA909
2019-07-09,-0.0110404936913421,TA001,TA909
2019-07-10,-0.013755654351912177,TA001,TA909
2019-07-11,-0.013301956384912217,TA001,TA909
2019-07-12,-0.01163069607080604,TA001,TA909
2019-07-15,-0.011058751154192054,TA001,TA909
2019-07-16,-0.01087985066862016,TA001,TA909
2019-07-17,-0.010560590871724708,TA001,TA909
2019-07-18,-0.012829152267842099,TA001,TA909
2019-07-19,-0.010973901216051157,TA001,TA909
2019-07-22,-0.006839204557004955,TA001,TA909
2019-07-23,-0.006877074409179082,TA001,TA909
2019-07-24,-0.004577584856342561,TA001,TA909
2019-07-25,-0.003430846165484605,TA001,TA909
2019-07-26,-0.0034765954637730103,TA001,TA909
2019-07-29,-0.002663368811639409,TA001,TA909
2019-07-30,-0.0034113380939622276,TA001,TA909
2019-07-31,-0.003660200363391275,TA001,TA909
2019-08-01,-0.002769186115126996,TA001,TA909
2019-08-02,-0.0019485356079699714,TA001,TA909
2019-08-05,-0.0008457955595748363,TA001,TA909
2019-08-06,0.00028182073512025114,TA001,TA909
2019-08-07,-0.00040267966712186174,TA001,TA909
2019-08-08,-0.00028061940518559695,TA001,TA909
2019-08-09,-0.000959341736413367,TA001,TA909
2019-08-12,-0.0011964081988327952,TA001,TA909
2019-08-13,-0.0015538450266956122,TA001,TA909
2019-08-14,-0.002299378248191209,TA001,TA909
2019-08-15,-0.002253691931545715,TA001,TA909
2019-08-16,-0.0013077336009466236,TA001,TA909
2019-08-19,-0.001413893661585914,TA001,TA909
2019-08-20,-0.0012331478449998817,TA001,TA911
2019-08-21,-0.0016039922922506302,TA001,TA911
2019-08-22,-0.0014689741518857779,TA001,TA911
2019-08-23,-0.001374541889083908,TA001,TA911
2019-08-26,-0.0012697150069716316,TA001,TA911
2019-08-27,-0.0016587499557453504,TA001,TA911
2019-08-28,-0.0013756043693086539,TA001,TA911
2019-08-29,-0.001511924084598787,TA001,TA911
2019-08-30,-0.0012677364360029612,TA001,TA911
2019-09-02,-0.001387400990215574,TA001,TA911
2019-09-03,-0.001538769104131576,TA001,TA911
2019-09-04,-0.0014949618460554062,TA001,TA911
2019-09-05,-0.0014436121428745418,TA001,TA911
2019-09-06,-0.0013247800827330945,TA001,TA911
2019-09-09,-0.0010438269601455298,TA001,TA911
2019-09-10,-0.0007029630427752794,TA001,TA911
2019-09-11,-0.0006333685884243868,TA001,TA911
2019-09-12,-0.0001992846321731252,TA001,TA911
2019-09-16,-0.0003082834198806511,TA001,TA911
2019-09-17,-0.00011322500548462618,TA001,TA911
2019-09-18,3.8837088596605334e-05,TA001,TA911
2019-09-19,0.0003180453421215211,TA001,TA911
2019-09-20,0.0003963173965794186,TA001,TA911
2019-09-23,0.0006702150869391562,TA001,TA911
2019-09-24,0.0003967812885827559,TA001,TA911
2019-09-25,0.0003564771857734459,TA001,TA911
2019-09-26,0.0004363744038402298,TA001,TA911
2019-09-27,0.0004399786874005517,TA001,TA911
2019-09-30,0.01764365015000515,TA001,TA005
2019-10-08,0.01764365015000515,TA001,TA005
2019-10-09,0.03263435444154905,TA001,TA005
2019-10-10,0.026906009948281125,TA001,TA005
2019-10-11,0.018875406349583602,TA001,TA005
2019-10-14,0.01409556234466245,TA001,TA005
2019-10-15,-0.0047827829978750345,TA001,TA005
2019-10-16,-0.011961738335453966,TA001,TA005
2019-10-17,-0.004817343467897854,TA001,TA005
2019-10-18,-0.004832864516784082,TA001,TA005
2019-10-21,-0.01972069549996332,TA001,TA005
2019-10-22,-0.017220219483179942,TA001,TA005
2019-10-23,-0.0122699557545752,TA001,TA005
2019-10-24,0.006069190821760953,TA001,TA005
2019-10-25,-0.0024410090850401204,TA001,TA005
2019-10-28,-0.017384154604962954,TA001,TA005
2019-10-29,-0.017312496520486303,TA001,TA005
2019-10-30,-0.004958678814898783,TA001,TA005
2019-10-31,-0.003715170753439867,TA001,TA005
2019-11-01,-0.01238647506935519,TA001,TA005
2019-11-04,-0.011154732950633697,TA001,TA005
2019-11-05,-0.018491942666893704,TA001,TA005
2019-11-06,-0.03113999310815577,TA001,TA005
2019-11-07,-0.038872017205553444,TA001,TA005
2019-11-08,-0.04167610698854177,TA001,TA005
2019-11-11,-0.04329446955475366,TA001,TA005
2019-11-12,-0.05074116732618551,TA001,TA005
2019-11-13,-0.0445584257563032,TA001,TA005
2019-11-14,-0.04555127579534134,TA001,TA005
2019-11-15,-0.03565406991454234,TA001,TA005
2019-11-18,-0.025115257610210516,TA001,TA005
2019-11-19,-0.026431889046464718,TA001,TA005
2019-11-20,-0.030392830652195234,TA001,TA005
2019-11-21,-0.013781607030682423,TA001,TA005
2019-11-22,-0.007525087557618324,TA001,TA005
2019-11-25,-0.0024948026385779635,TA001,TA005
2019-11-26,-0.01885612744488221,TA001,TA005
2019-11-27,-0.028937108398728907,TA001,TA005
2019-11-28,-0.03157259197675433,TA001,TA005
2019-11-29,-0.02878019987102976,TA001,TA005
2019-12-02,-0.021406176866133997,TA001,TA005
2019-12-03,-0.026398661855546523,TA001,TA005
2019-12-04,-0.04898580680977882,TA001,TA005
2019-12-05,-0.035898922279036335,TA001,TA005
2019-12-06,-0.04595411733926457,TA001,TA005
2019-12-09,-0.048159091402401016,TA001,TA005
2019-12-10,-0.05493287065416225,TA001,TA005
2019-12-11,-0.044851333735317356,TA001,TA005
2019-12-12,-0.055318100837399825,TA001,TA005
2019-12-13,-0.04552066011134116,TA001,TA005
2019-12-16,-0.04615475651843837,TA001,TA005
2019-12-17,-0.04636123170552076,TA001,TA005
2019-12-18,-0.04516870676569942,TA001,TA005
2019-12-19,-0.04307766323366663,TA001,TA005
2019-12-20,-0.04420874105841684,TA001,TA005
2019-12-23,-0.04459206789644818,TA001,TA005
2019-12-24,-0.04749439565004188,TA001,TA005
2019-12-25,-0.0450953037038621,TA001,TA005
2019-12-26,-0.060692405023061176,TA003,TA005
2019-12-27,-0.06463258189146642,TA003,TA005
2019-12-30,-0.059630783009842946,TA003,TA005
2019-12-31,-0.05333368450347624,TA003,TA005
2020-01-02,-0.0487015660894588,TA003,TA005
2020-01-03,-0.04566414991565341,TA003,TA005
2020-01-06,-0.052009781927527074,TA003,TA005
2020-01-07,-0.04813503554164593,TA003,TA005
2020-01-08,-0.047885329986077266,TA003,TA005
2020-01-09,-0.01705934734967592,TA005,TA009
2020-01-10,-0.009744222939492316,TA005,TA009
2020-01-13,-0.00487013093967231,TA005,TA009
2020-01-14,-0.00981194660436812,TA005,TA009
2020-01-15,-0.00737403075080758,TA005,TA009
2020-01-16,-0.003671222159149946,TA005,TA009
2020-01-17,-0.0,TA005,TA009
2020-01-20,0.0024370431884460962,TA005,TA009
2020-01-21,0.00494030576856583,TA005,TA009
2020-01-22,0.00865088138075493,TA005,TA009
2020-01-23,-0.01746366677884966,TA005,TA009
2020-02-03,-0.008042900259773228,TA005,TA009
2020-02-04,-0.06799928469271056,TA005,TA009
2020-02-05,-0.07144799611445918,TA005,TA009
2020-02-06,-0.07886397549373589,TA005,TA009
2020-02-07,-0.07740642939343709,TA005,TA009
2020-02-10,-0.07229265473718158,TA005,TA009
2020-02-11,-0.07450493781728375,TA005,TA009
2020-02-12,-0.07467052142265639,TA005,TA009
2020-02-13,-0.0732230713466938,TA005,TA009
2020-02-14,-0.071494998777449,TA005,TA009
2020-02-17,-0.0671817316833129,TA005,TA009
2020-02-18,-0.07427435075741799,TA005,TA009
2020-02-19,-0.07009355658762115,TA005,TA009
2020-02-20,-0.0655334052916448,TA005,TA009
2020-02-21,-0.053514579745212745,TA005,TA009
2020-02-24,-0.06732955867011561,TA005,TA009
2020-02-25,-0.06488886824207471,TA005,TA009
2020-02-26,-0.07005257671734853,TA005,TA009
2020-02-27,-0.07387514191616758,TA005,TA009
2020-02-28,-0.07387132812817979,TA005,TA009
2020-03-02,-0.07029956404468536,TA005,TA009
2020-03-03,-0.06959602534213022,TA005,TA009
2020-03-04,-0.06656374492608641,TA005,TA009
2020-03-05,-0.0764372559029549,TA005,TA009
2020-03-06,-0.07465823073309955,TA005,TA009
2020-03-09,-0.07554878656253537,TA005,TA009
2020-03-10,-0.09319386644591512,TA005,TA009
2020-03-11,-0.08848429464933859,TA005,TA009
2020-03-12,-0.09189079784472962,TA005,TA009
2020-03-13,-0.09203175674114111,TA005,TA009
2020-03-16,-0.09105879573614656,TA005,TA009
2020-03-17,-0.1009441023546982,TA005,TA009
2020-03-18,-0.10550537841799601,TA005,TA009
2020-03-19,-0.10083546771109836,TA005,TA009
2020-03-20,-0.1066186610397595,TA005,TA009
2020-03-23,-0.11446475149093147,TA005,TA009
2020-03-24,-0.1164852208944361,TA005,TA009
2020-03-25,-0.12026007494728123,TA005,TA009
2020-03-26,-0.11428278991458704,TA005,TA009
2020-03-27,-0.12144515376212997,TA005,TA009
2020-03-30,-0.12200617821079626,TA005,TA009
2020-03-31,-0.10970143625525808,TA005,TA009
2020-04-01,-0.1176621394598438,TA005,TA009
2020-04-02,-0.10164419492567048,TA005,TA009
2020-04-03,-0.0968678224025428,TA005,TA009
2020-04-07,-0.09888145754778174,TA005,TA009
2020-04-08,-0.10447950836429759,TA005,TA009
2020-04-09,-0.09675520352358563,TA005,TA009
2020-04-10,-0.100663410150507,TA005,TA009
2020-04-13,-0.09779678544728507,TA005,TA009
2020-04-14,-0.10205654054735817,TA005,TA009
2020-04-15,-0.1041168691968784,TA005,TA009
2020-04-16,-0.10391411599855623,TA005,TA009
2020-04-17,-0.10434296667773786,TA005,TA009
2020-04-20,-0.12232530030908073,TA009,TA101
2020-04-21,-0.13626641974177273,TA009,TA101
2020-04-22,-0.1405189729157198,TA009,TA101
2020-04-23,-0.1371868556572008,TA009,TA101
2020-04-24,-0.13882418164609328,TA009,TA101
2020-04-27,-0.14637049250829612,TA009,TA101
2020-04-28,-0.14464882818557778,TA009,TA101
2020-04-29,-0.14012348009254919,TA009,TA101
2020-04-30,-0.135567817853606,TA009,TA101
2020-05-06,-0.12424831115015081,TA009,TA101
2020-05-07,-0.13089324407821362,TA009,TA101
2020-05-08,-0.1257518546450096,TA009,TA101
2020-05-11,-0.11971242669007863,TA009,TA101
2020-05-12,-0.12392143633907896,TA009,TA101
2020-05-13,-0.12782393551090798,TA009,TA101
2020-05-14,-0.12177545530360236,TA009,TA101
2020-05-15,-0.10712481165570129,TA009,TA101
2020-05-18,-0.1030354746119155,TA009,TA101
2020-05-19,-0.1076787691818196,TA009,TA101
2020-05-20,-0.0950449079403462,TA009,TA101
2020-05-21,-0.10633220961883785,TA009,TA101
2020-05-22,-0.12573268684691086,TA009,TA101
2020-05-25,-0.11639390862294788,TA009,TA101
2020-05-26,-0.1129773093352405,TA009,TA101
2020-05-27,-0.11708803171720589,TA009,TA101
2020-05-28,-0.11437626837559914,TA009,TA101
2020-05-29,-0.11759807180439721,TA009,TA101
2020-06-01,-0.09716803718261967,TA009,TA101
2020-06-02,-0.0989451385594446,TA009,TA101
2020-06-03,-0.09629871773964666,TA009,TA101
2020-06-04,-0.10442821399758345,TA009,TA101
2020-06-05,-0.10516212137530628,TA009,TA101
2020-06-08,-0.10165163228912497,TA009,TA101
2020-06-09,-0.11007524080005504,TA009,TA101
2020-06-10,-0.11220691623495338,TA009,TA101
2020-06-11,-0.11960127567348217,TA009,TA101
2020-06-12,-0.12488462685474658,TA009,TA101
2020-06-15,-0.12609614736106667,TA009,TA101
2020-06-16,-0.12090713707206698,TA009,TA101
2020-06-17,-0.12350028800128127,TA009,TA101
2020-06-18,-0.12227148779098011,TA009,TA101
2020-06-19,-0.1150653255469536,TA009,TA101
2020-06-22,-0.12666789126704026,TA009,TA101
2020-06-23,-0.1222067930988133,TA009,TA101
2020-06-24,-0.11903174665539315,TA009,TA101
2020-06-29,-0.12974995138145023,TA009,TA101
2020-06-30,-0.12733579400557685,TA009,TA101
2020-07-01,-0.1289827882824638,TA009,TA101
2020-07-02,-0.12685861085209865,TA009,TA101
2020-07-03,-0.12174655125480702,TA009,TA101
2020-07-06,-0.12103552340232115,TA009,TA101
2020-07-07,-0.13126587518523072,TA009,TA101
2020-07-08,-0.12919111329734692,TA009,TA101
2020-07-09,-0.13277936142929647,TA009,TA101
2020-07-10,-0.15497951240254407,TA009,TA101
2020-07-13,-0.1435056188224904,TA009,TA101
2020-07-14,-0.13675726411846506,TA009,TA101
2020-07-15,-0.1334276300363815,TA009,TA101
2020-07-16,-0.1390273291548994,TA009,TA101
2020-07-17,-0.13848612528948723,TA009,TA101
2020-07-20,-0.1530265194817447,TA009,TA101
2020-07-21,-0.1504032932231275,TA009,TA101
2020-07-22,-0.14701537643167345,TA009,TA101
2020-07-23,-0.1478941289532841,TA009,TA101
2020-07-24,-0.13787984523656396,TA009,TA101
2020-07-27,-0.14532285170412867,TA009,TA101
2020-07-28,-0.14276688847139385,TA009,TA101
2020-07-29,-0.13956004690467871,TA009,TA101
2020-07-30,-0.13408226084228536,TA009,TA101
2020-07-31,-0.1336451287832067,TA009,TA101
2020-08-03,-0.1369498156577865,TA009,TA101
2020-08-04,-0.13131198916598547,TA009,TA101
2020-08-05,-0.12505193339432277,TA009,TA101
2020-08-06,-0.1181701189725507,TA009,TA101
2020-08-07,-0.11370456243034571,TA009,TA101
2020-08-10,-0.12168156729273252,TA009,TA101
2020-08-11,-0.1284992999824094,TA009,TA101
2020-08-12,-0.13956004690467844,TA009,TA101
2020-08-13,-0.14031921384954008,TA009,TA101
2020-08-14,-0.1417586545516365,TA009,TA101
2020-08-17,-0.14493999101095387,TA009,TA101
2020-08-18,-0.14206736004686682,TA009,TA101
2020-08-19,-0.1426888230229325,TA009,TA101
2020-08-20,-0.1417067375150598,TA009,TA101
2020-08-21,-0.14862698001595834,TA009,TA101
2020-08-24,-0.15143093790273462,TA009,TA101
2020-08-25,-0.1543009653445487,TA009,TA101
2020-08-26,-0.15892331388256337,TA009,TA101
2020-08-27,-0.08691679825194398,TA101,TA105
2020-08-28,-0.09098861830420271,TA101,TA105
2020-08-31,-0.08522403711637036,TA101,TA105
2020-09-01,-0.08824165561888023,TA101,TA105
2020-09-02,-0.08407400234458853,TA101,TA105
2020-09-03,-0.08393263193930646,TA101,TA105
2020-09-04,-0.08737710566566531,TA101,TA105
2020-09-07,-0.08415476378765191,TA101,TA105
2020-09-08,-0.07916026551958509,TA101,TA105
2020-09-09,-0.08460430533362465,TA101,TA105
2020-09-10,-0.08757378572353705,TA101,TA105
2020-09-11,-0.08677276123353983,TA101,TA105
2020-09-14,-0.08955888944904339,TA101,TA105
2020-09-15,-0.08752646740179441,TA101,TA105
2020-09-16,-0.08086742996558488,TA101,TA105
2020-09-17,-0.08644251195731444,TA101,TA105
2020-09-18,-0.08428431170975087,TA101,TA105
2020-09-21,-0.09039303376138279,TA101,TA105
2020-09-22,-0.0907909729194808,TA101,TA105
2020-09-23,-0.09226335199509714,TA101,TA105
2020-09-24,-0.09010688470127524,TA101,TA105
2020-09-25,-0.09380998836075577,TA101,TA105
2020-09-28,-0.09725048300281025,TA101,TA105
2020-09-29,-0.09546259983323693,TA101,TA105
2020-09-30,-0.10006678110264974,TA101,TA105
2020-10-09,-0.09926747042134851,TA101,TA105
2020-10-12,-0.09335972614141341,TA101,TA105
2020-10-13,-0.09335972614141341,TA101,TA105
2020-10-14,-0.07023732187422978,TA101,TA105
2020-10-15,-0.07105812778915274,TA101,TA105
2020-10-16,-0.06896855467409635,TA101,TA105
2020-10-19,-0.08057486250860646,TA101,TA105
2020-10-20,-0.07379437384168855,TA101,TA105
2020-10-21,-0.07983093903335385,TA101,TA105
2020-10-22,-0.08414079153421894,TA101,TA105
2020-10-23,-0.09015703519920551,TA101,TA105
2020-10-26,-0.09481601824599313,TA101,TA105
2020-10-27,-0.09519212209208366,TA101,TA105
2020-10-28,-0.09611806123384997,TA101,TA105
2020-10-29,-0.0997226484648517,TA101,TA105
2020-10-30,-0.10527395943381057,TA101,TA105
2020-11-02,-0.1021225363693177,TA101,TA105
2020-11-03,-0.09951450665081227,TA101,TA105
2020-11-04,-0.1050282289999584,TA101,TA105
2020-11-05,-0.10728199163729477,TA101,TA105
2020-11-06,-0.11308329663640256,TA101,TA105
2020-11-09,-0.1141097411761934,TA101,TA105
2020-11-10,-0.10231323602111783,TA101,TA105
2020-11-11,-0.10466177700132162,TA101,TA105
2020-11-12,-0.10649939958809926,TA101,TA105
2020-11-13,-0.10687261496138241,TA101,TA105
2020-11-16,-0.10815124643415558,TA101,TA105
2020-11-17,-0.10821417528497168,TA101,TA105
2020-11-18,-0.10696935365807875,TA101,TA105
2020-11-19,-0.10822816942142877,TA101,TA105
2020-11-20,-0.10694201619071309,TA101,TA105
2020-11-23,-0.10904096376552722,TA101,TA105
2020-11-24,-0.09814750109807517,TA101,TA105
2020-11-25,-0.10153253304988896,TA101,TA105
2020-11-26,-0.1000941020318478,TA101,TA105
2020-11-27,-0.09953119780055916,TA101,TA105
2020-11-30,-0.10872630832030264,TA101,TA105
2020-12-01,-0.10660147318317093,TA101,TA105
2020-12-02,-0.10696935365807886,TA101,TA105
2020-12-03,-0.10904096376552717,TA101,TA105
2020-12-04,-0.10538954187299934,TA101,TA105
2020-12-07,-0.1053308298545585,TA101,TA105
2020-12-08,-0.10504355353530609,TA101,TA105
2020-12-09,-0.10783577304288759,TA101,TA105
2020-12-10,-0.10825487596987463,TA101,TA105
2020-12-11,-0.10447192761510461,TA101,TA105
2020-12-14,-0.09716803718261949,TA101,TA105
2020-12-15,-0.0979482236899607,TA101,TA105
2020-12-16,-0.09768677304446201,TA101,TA105
2020-12-17,-0.09774905692710698,TA101,TA105
2020-12-18,-0.09863030401232689,TA101,TA105
2020-12-21,-0.08844705769352088,TA105,TA109
2020-12-22,-0.09245965541481978,TA105,TA109
2020-12-23,-0.09101116353557345,TA105,TA109
2020-12-24,-0.09016222636833462,TA105,TA109
2020-12-25,-0.08669333899930887,TA105,TA109
2020-12-28,-0.08937164690747723,TA105,TA109
2020-12-29,-0.08318607770580107,TA105,TA109
2020-12-30,-0.0844685621822674,TA105,TA109
2020-12-31,-0.08211201970735646,TA105,TA109
2021-01-04,-0.0814939445533114,TA105,TA109
2021-01-05,-0.08065410946785617,TA105,TA109
2021-01-06,-0.07792645920978221,TA105,TA109
2021-01-07,-0.06564813374852277,TA105,TA109
2021-01-08,-0.07066077389519305,TA105,TA109
2021-01-11,-0.06977058649280155,TA105,TA109
2021-01-12,-0.06587090975608598,TA105,TA109
2021-01-13,-0.06285248162726387,TA105,TA109
2021-01-14,-0.07055690232276436,TA105,TA109
2021-01-15,-0.06761677706369704,TA105,TA109
2021-01-18,-0.07150288819239606,TA105,TA109
2021-01-19,-0.06711689326359896,TA105,TA109
2021-01-20,-0.0640699791964556,TA105,TA109
2021-01-21,-0.07182387938179148,TA105,TA109
2021-01-22,-0.07460419973404057,TA105,TA109
2021-01-25,-0.06796162770156933,TA105,TA109
2021-01-26,-0.07313719248074409,TA105,TA109
2021-01-27,-0.07222013754455991,TA105,TA109
2021-01-28,-0.07123345521316654,TA105,TA109
2021-01-29,-0.06325313993071446,TA105,TA109
2021-02-01,-0.05480921679052186,TA105,TA109
2021-02-02,-0.047358075044149184,TA105,TA109
2021-02-03,-0.05499430408892993,TA105,TA109
2021-02-04,-0.05719906350653699,TA105,TA109
2021-02-05,-0.05741802063209252,TA105,TA109
2021-02-08,-0.0570630613268521,TA105,TA109
2021-02-09,-0.05839253891855853,TA105,TA109
2021-02-10,-0.06306969025438232,TA105,TA109
2021-02-18,-0.06217123257799513,TA105,TA109
2021-02-19,-0.06083157731745263,TA105,TA109
2021-02-22,-0.05238548149098686,TA105,TA109
2021-02-23,-0.057293407969766494,TA105,TA109
2021-02-24,-0.051692810785086,TA105,TA109
2021-02-25,-0.05359460441330699,TA105,TA109
2021-02-26,-0.04354212865276204,TA105,TA109
2021-03-01,-0.046222026155970104,TA105,TA109
2021-03-02,-0.04943737199602695,TA105,TA109
2021-03-03,-0.054784131086258514,TA105,TA109
2021-03-04,-0.050183456243404125,TA105,TA109
2021-03-05,-0.04794046508012766,TA105,TA109
2021-03-08,-0.05479604393187956,TA105,TA109
2021-03-09,-0.054476205035613144,TA105,TA109
2021-03-10,-0.052151970789193314,TA105,TA109
2021-03-11,-0.053724956207992405,TA105,TA109
2021-03-12,-0.06005422466815906,TA105,TA109
2021-03-15,-0.06137319589186711,TA105,TA109
2021-03-16,-0.06672872966503984,TA105,TA109
2021-03-17,-0.05746801761144252,TA105,TA109
2021-03-18,-0.05215255197014712,TA105,TA109
2021-03-19,-0.056592430412437625,TA105,TA109
2021-03-22,-0.06542740009737964,TA105,TA109
2021-03-23,-0.06270105563270151,TA105,TA109
2021-03-24,-0.05900030088118728,TA105,TA109
2021-03-25,-0.0647556714303835,TA105,TA109
2021-03-26,-0.05765540580248668,TA105,TA109
2021-03-29,-0.05938115594967916,TA105,TA109
2021-03-30,-0.054006859048439826,TA105,TA109
2021-03-31,-0.05964950235660822,TA105,TA109
2021-04-01,-0.05975752126729392,TA105,TA109
2021-04-02,-0.06511883574558919,TA105,TA109
2021-04-06,-0.0736556067667529,TA105,TA109
2021-04-07,-0.07559044554964167,TA105,TA109
2021-04-08,-0.07690999125092798,TA105,TA109
2021-04-09,-0.07340647153803385,TA105,TA109
2021-04-12,-0.07390884748801117,TA105,TA109
2021-04-13,-0.07557754619238143,TA105,TA109
2021-04-14,-0.07685932743070578,TA105,TA109
2021-04-15,-0.07490703398760479,TA105,TA109
2021-04-16,-0.07303371569321312,TA105,TA109
2021-04-19,-0.07433101301072617,TA105,TA109
2021-04-20,-0.0717369791266649,TA105,TA109
2021-04-21,-0.07391772248807259,TA105,TA109
2021-04-22,-0.07819284764869885,TA109,TA201
2021-04-23,-0.06893920376935453,TA109,TA201
2021-04-26,-0.06793710528108585,TA109,TA201
2021-04-27,-0.0412420575547277,TA109,TA201
2021-04-28,-0.02208598932320712,TA109,TA201
2021-04-29,-0.025740709502322042,TA109,TA201
2021-04-30,-0.030985609064433112,TA109,TA201
2021-05-06,-0.023241706459975007,TA109,TA201
2021-05-07,-0.034063626308777545,TA109,TA201
2021-05-10,-0.04258842562784958,TA109,TA201
2021-05-11,-0.05962929227278648,TA109,TA201
2021-05-12,-0.055917340059624177,TA109,TA201
2021-05-13,-0.057096246543502656,TA109,TA201
2021-05-14,-0.07210647544646455,TA109,TA201
2021-05-17,-0.06864706295220052,TA109,TA201
2021-05-18,-0.06093473733814036,TA109,TA201
2021-05-19,-0.05991276240134272,TA109,TA201
2021-05-20,-0.06101905271136835,TA109,TA201
2021-05-21,-0.05958745117882376,TA109,TA201
2021-05-24,-0.058925891011504763,TA109,TA201
2021-05-25,-0.05407817777124921,TA109,TA201
2021-05-26,-0.057936309396559596,TA109,TA201
2021-05-27,-0.06001477007146175,TA109,TA201
2021-05-28,-0.055697802367605576,TA109,TA201
2021-05-31,-0.057573731943355896,TA109,TA201
2021-06-01,-0.05038004941902112,TA109,TA201
2021-06-02,-0.045916097970279,TA109,TA201
2021-06-03,-0.04710840598400145,TA109,TA201
2021-06-04,-0.05525480600156167,TA109,TA201
2021-06-07,-0.06506740284475279,TA109,TA201
2021-06-08,-0.07044080282652734,TA109,TA201
2021-06-09,-0.06955000636697184,TA109,TA201
2021-06-10,-0.08174196616345988,TA109,TA201
2021-06-11,-0.07009079763839421,TA109,TA201
2021-06-15,-0.06618374555891075,TA109,TA201
2021-06-16,-0.058443406715467466,TA109,TA201
2021-06-17,-0.05215413338855087,TA109,TA201
2021-06-18,-0.06772862905198171,TA109,TA201
2021-06-21,-0.07459978247699486,TA109,TA201
2021-06-22,-0.06646797569162592,TA109,TA201
2021-06-23,-0.05132410835381952,TA109,TA201
2021-06-24,-0.03574307570970324,TA109,TA201
2021-06-25,-0.025375007108214956,TA109,TA201
2021-06-28,-0.02415194183150097,TA109,TA201
2021-06-29,-0.02487674669176422,TA109,TA201
2021-06-30,-0.02238376769443079,TA109,TA201
2021-07-01,-0.014195610083500239,TA109,TA201
2021-07-02,-0.004694836638910525,TA109,TA201
2021-07-05,0.053725954824741705,TA109,TA201
2021-07-06,0.04382921186579027,TA109,TA201
2021-07-07,-0.0011743981359608735,TA109,TA201
2021-07-08,-0.03486314530208555,TA109,TA201
2021-07-09,-0.04022142266662093,TA109,TA201
2021-07-12,-0.02948716485690426,TA109,TA201
2021-07-13,0.011605430333760953,TA109,TA201
2021-07-14,0.008081590417384852,TA109,TA201
2021-07-15,-0.0023622048464571914,TA109,TA201
2021-07-16,0.01650298857104242,TA109,TA201
2021-07-19,0.02450898673501703,TA109,TA201
2021-07-20,0.01936271344438391,TA109,TA201
2021-07-21,0.07966106463538421,TA109,TA201
2021-07-22,0.052234476276699054,TA109,TA201
2021-07-23,0.06795307511069043,TA109,TA201
2021-07-26,0.06839201964781906,TA109,TA201
2021-07-27,0.10363528126009419,TA109,TA201
2021-07-28,0.10063125489291823,TA109,TA201
2021-07-29,0.09964015496120969,TA109,TA201
2021-07-30,0.09398225707076492,TA109,TA201
2021-08-02,0.06617915419419665,TA109,TA201
2021-08-03,0.053058767798199055,TA109,TA201
2021-08-04,0.025541520189140715,TA109,TA201
2021-08-05,-0.01504342592906232,TA109,TA201
2021-08-06,0.006654346536064075,TA109,TA201
2021-08-09,0.003420102973497231,TA109,TA201
2021-08-10,0.013569567047755587,TA109,TA201
2021-08-11,0.007941014279299507,TA109,TA201
2021-08-12,0.03849796185635064,TA111,TA201
2021-08-13,0.03408454536353683,TA111,TA201
2021-08-16,0.025596315724490285,TA111,TA201
2021-08-17,0.009269990256484777,TA111,TA201
2021-08-18,0.009408077192210387,TA111,TA201
2021-08-19,-0.004825090730482128,TA111,TA201
2021-08-20,-0.004838709939662807,TA111,TA201
