date,zscore,近五周mean,zscore_minus_近五周mean,wh_factor
2021-09-24,0.1135529174622331,0.6744882722070732,-0.56093535474484,-0.15624239142059618
2021-10-01,0.3773776743725959,0.5672251422232109,-0.1898474678506149,0.15048761748331155
2021-10-08,-0.4519124629705041,0.5254898186029751,-0.9774022815734792,-0.6621083904116941
2021-10-15,0.6538077201536292,0.2979840502512318,0.3558236699023974,0.5346141000531365
2021-10-22,0.6538077201536292,0.2835076638138211,0.3703000563398081,0.5404046546281007
2021-10-29,0.6538077201536292,0.2693267138343166,0.3844810063193125,0.5460770346199025
2021-11-05,0.6390358972583121,0.3773776743725959,0.2616582228857162,0.48808482750927373
2021-11-12,0.5585787018884852,0.4297093189497391,0.1288693829387461,0.38669497430858957
2021-11-19,-0.2426449719535123,0.631807551921537,-0.8744525238750493,-0.49536799272212717
2021-11-26,-0.1033959214603234,0.4525170135001087,-0.5559129349604323,-0.28440272686036694
2021-12-03,1.004884710965665,0.3010762851773181,0.7038084257883468,0.8844541968947377
2021-12-10,1.270777523081372,0.3712916833397253,0.8994858397416468,1.122260849745482
2021-12-17,0.4238596770831936,0.4976400085043373,-0.0737803314211437,0.2248036736814587
2021-12-24,-0.3344272315430823,0.470696203543279,-0.8051234350863614,-0.5227057129603939
2021-12-31,-0.3344272315430823,0.452339751625365,-0.7867669831684474,-0.5153631321932284
2022-01-07,-0.3954840995103929,0.4061334896088132,-0.8016175891192061,-0.5579374953539182
2022-01-14,0.4100726423808977,0.1260597275136016,0.284012914867296,0.35964875137545704
2022-01-21,0.3051926998241465,-0.0460812486264932,0.3512739484506397,0.32362519927474376
2022-01-28,0.0127106064968686,-0.0698146440783026,0.0825252505751712,0.04063646412818964
2022-02-11,0.0038475127596784,-0.0003870764703124,0.0042345892299908,0.00400234334780336
2022-02-18,-0.0745416274048041,0.0672678723902397,-0.1418094997950438,-0.10144877636089997
2022-02-25,-0.12466734642958,0.1314563668113574,-0.2561237132409375,-0.177249893154123
2022-03-04,-0.1443631102900028,0.0245083690492619,-0.1688714793392647,-0.15416645790970757
2022-03-11,-0.2162526483805458,-0.0654027929735679,-0.1508498554069778,-0.1900915311911186
2022-03-18,-0.2788851774566902,-0.1111954439490508,-0.1676897335076393,-0.23440699987706987
2022-03-25,-0.7283425087515374,-0.1677419819923245,-0.5606005267592128,-0.6612457159546076
2022-04-01,-0.7283425087515374,-0.2985021582616712,-0.4298403504898662,-0.6089416454468689
2022-04-08,-0.7283425087515374,-0.4192371907260627,-0.3091053180254747,-0.5606476324611123
2022-04-15,-0.7283425087515374,-0.5360330704183696,-0.1923094383331678,-0.5139292805841895
2022-04-22,-0.3113831878263877,-0.6384510424925679,0.3270678546661801,-0.05600277082936056
2022-04-29,0.2416738613742831,-0.6449506445665074,0.8866245059407906,0.4996541192008861
2022-05-06,-0.2556441761013913,-0.4509473705413432,0.1953031944399519,-0.07526522788485399
2022-05-13,0.7439158398150634,-0.356407704011314,1.1003235438263774,0.886478921419589
2022-05-20,0.9165492100516688,-0.0619560342979939,0.9785052443496628,0.9413316237708663
2022-05-27,0.8739078812938536,0.2670223094626472,0.6068855718312063,0.7670989575087946
2022-06-03,0.527262437350413,0.5040805232866956,0.0231819140637173,0.3256302280357347
2022-06-10,0.8143281956160747,0.5611982384819216,0.2531299571341531,0.589848900223306
2022-06-17,0.7554378616734106,0.7751927128254148,-0.0197548511520041,0.44536077654324474
2022-06-24,0.4835378415802745,0.7774971171970841,-0.2939592756168096,0.17253899470144085
2022-07-01,0.2976098307378838,0.6908948435028053,-0.3932850127649215,0.021251893336761668
2022-07-08,0.1897755236020691,0.5756352333916114,-0.3858597097895422,-0.040478569754575436
2022-07-15,-0.0916769419633719,0.5081378506419426,-0.5998147926053146,-0.294932082220149
2022-07-22,-0.5804273221597626,0.3269368231260533,-0.907364145285816,-0.711202051410184
2022-07-29,-0.632719575209185,0.0597637863594186,-0.6924833615686036,-0.6566250897529524
2022-08-05,-0.4306410380012475,-0.1634876969984732,-0.2671533410027742,-0.36524595920185815
2022-08-12,-0.2581061465839442,-0.3091378707462995,0.0510317241623553,-0.1344509982854244
2022-08-19,-0.2581061465839442,-0.3987142047835022,0.140608058199558,-0.0986204646705433
2022-08-26,-0.1862166084934011,-0.4320000457076166,0.2457834372142154,-0.013416590210354504
2022-09-02,0.0320124550800829,-0.3531579029743444,0.3851703580544273,0.17327561626982066
2022-09-09,-0.0631180843657589,-0.2202114969164907,0.1570934125507318,0.024966514400837393
2022-09-16,-0.2095560886680021,-0.146706906189393,-0.062849182478609,-0.15087332619224486
2022-09-23,-0.096994798205686,-0.1369968946062046,0.0400020964005185,-0.04219604036320419
2022-09-30,-0.1355000165528125,-0.104774624930553,-0.0307253916222595,-0.0935901665805913
2022-10-14,-0.2901117628571312,-0.0946313065424353,-0.1954804563146958,-0.25225924024015706
2022-10-21,-0.4417691445823863,-0.1590561501298781,-0.2827129944525082,-0.37814668453043504
2022-10-28,-0.5412327520775213,-0.2347863621732036,-0.3064463899043176,-0.44731820720823984
2022-11-04,-0.5796394916053457,-0.3011216948551075,-0.2785177967502382,-0.45919081366330267
2022-11-11,-0.6791030991004805,-0.3976506335350394,-0.281452465565441,-0.5200428456864647
2022-11-18,-0.718494626821326,-0.506371250044573,-0.212123376776753,-0.5159461268034968
2022-11-25,-0.7283425087515374,-0.5920478228374119,-0.1362946859141255,-0.4915233796165726
2022-12-02,-0.7283425087515374,-0.6493624956712422,-0.0789800130802952,-0.4685975104830405
2022-12-09,-0.7283425087515374,-0.6867844470060455,-0.0415580617454919,-0.4536287299491192
2022-12-16,-0.7283425087515374,-0.7165250504352837,-0.0118174583162536,-0.44173248857742387
2022-12-23,-0.7283425087515374,-0.7263729323654952,-0.0019695763860422,-0.4377933358053393
2022-12-30,-0.7283425087515374,-0.7283425087515374,0.0,-0.4370055052509224
2023-01-06,-0.7283425087515374,-0.7283425087515374,0.0,-0.4370055052509224
2023-01-13,-0.6446355123447407,-0.7283425087515374,0.0837069964067966,-0.3532985088441258
2023-01-20,-0.624939748484318,-0.711601109470178,0.0866613609858599,-0.3402993046962468
2023-02-03,-0.6712247935563114,-0.6909205574167341,0.0196957638604227,-0.39485657058961776
2023-02-10,-0.7283425087515374,-0.679497014377689,-0.0488454943738484,-0.45654370300046176
2023-02-17,-0.7283425087515374,-0.679497014377689,-0.0488454943738484,-0.45654370300046176
2023-02-24,-0.7283425087515374,-0.679497014377689,-0.0488454943738484,-0.45654370300046176
2023-03-03,-0.6298636894494236,-0.6962384136590483,0.0663747242096246,-0.3513683239858043
2023-03-10,-0.5530502103937749,-0.6972232018520693,0.1441729914582944,-0.27416092965294714
2023-03-17,-0.528922899664757,-0.673588285219562,0.144665385554805,-0.25948758557693224
2023-03-24,-0.7101239271806463,-0.6337043634022059,-0.0764195637784403,-0.4566421818197639
2023-03-31,-0.7283425087515374,-0.6300606470880277,-0.0982818616635097,-0.4763182499163263
2023-04-07,-0.7283425087515374,-0.6300606470880277,-0.0982818616635097,-0.4763182499163263
2023-04-14,-0.7283425087515374,-0.6497564109484506,-0.0785860978030867,-0.4684399443721571
2023-04-21,-0.7283425087515374,-0.684814870620003,-0.0435276381315343,-0.4544165605035361
2023-04-28,-0.7283425087515374,-0.7246987924373591,-0.0036437163141782,-0.4384629917765937
2023-05-05,-0.639711571379635,-0.7283425087515374,0.0886309373719024,-0.34837456787902
2023-05-12,-0.1758763324666792,-0.7106163212771569,0.5347399888104777,0.10837019604418358
2023-05-19,-0.1758763324666792,-0.6001230860201853,0.424246753553506,0.06417290194139491
2023-05-26,-0.2768171222513458,-0.4896298507632136,0.2128127285118678,-0.08096518194606035
2023-06-02,-0.4054304602599063,-0.3993247734631753,-0.006105686796731,-0.2457005508746362
2023-06-09,-0.5653600628065392,-0.334742363764849,-0.2306176990416901,-0.43146311730059955
2023-06-16,-0.5821999409072006,-0.3198720620502299,-0.2623278788569707,-0.4542511160871086
2023-06-23,-0.5693976943979258,-0.4011367837383342,-0.1682609106595915,-0.40894298090259207
2023-06-30,-0.2004960372922076,-0.4798410561245835,0.2793450188323758,-0.008559614842374233
2023-07-07,0.2229628857068815,-0.4645768391327559,0.6875397248396374,0.40879362135998387
2023-07-14,0.728947059281142,-0.3388981699393982,1.0678452292205405,0.8645063272569014
2023-07-21,0.0251189377289349,-0.080036745521862,0.105155683250797,0.05713363593767974
2023-07-28,-0.7283425087515374,0.041427030205365,-0.7697695389569025,-0.7449133208336834
2023-08-04,-0.7283425087515374,0.0096380673346427,-0.7379805760861802,-0.7321977356853945
2023-08-11,0.0327018068151977,-0.0959312269572232,0.1286330337724209,0.07107429759808698
2023-08-18,-0.1822774557213166,-0.1339834427355599,-0.0482940129857566,-0.12868407862709258
2023-08-25,-0.5685113850242067,-0.3162283457360517,-0.252283039288155,-0.44202004672978606
2023-09-01,-0.5436947225600741,-0.43495441028668,-0.108740312273394,-0.3697129584454021
2023-09-08,-0.371356788781375,-0.3980248530483873,0.0266680642670122,-0.21214684756202012
2023-09-15,0.331585023397113,-0.3266277090543549,0.6582127324514679,0.462236107018855
2023-09-22,-0.4465946067281899,-0.2668510657379718,-0.1797435409902181,-0.3398541804330012
2023-09-29,-0.6487716227554294,-0.3197144959393465,-0.3290571268160829,-0.5208858243796908
2023-10-13,-0.6313408717389554,-0.335766543485591,-0.2955743282533643,-0.49703425434471893
2023-10-20,-0.637938952632197,-0.3532957733213673,-0.2846431793108296,-0.4966206433036501
2023-10-27,-0.6680734713386438,-0.4066122060915317,-0.2614612652471121,-0.5054285889020311
2023-11-03,-0.6896403327658067,-0.6065439050386832,-0.0830964277271235,-0.4470227707503334
2023-11-10,-0.4995762115127271,-0.6551530502462064,0.1555768387334792,-0.23751499141424456
2023-11-17,-0.4280805886993925,-0.625313967997666,0.1972333792982735,-0.17795500150032606
2023-11-24,-0.7151463469650542,-0.5846619113897533,-0.1304844355753008,-0.48128158240915286
2023-12-01,-0.7283425087515374,-0.6001033902563249,-0.1282391184952125,-0.4883011526490074
2023-12-08,-0.7283425087515374,-0.6121571977389035,-0.1161853110126338,-0.4834796296559759
2023-12-15,-0.7283425087515374,-0.6198976329360497,-0.1084448758154876,-0.4803834555771175
2023-12-22,-0.7283425087515374,-0.6656508923838118,-0.0626916163677255,-0.4620821517980126
2023-12-29,-0.5313848701473098,-0.7257032763942407,0.1943184062469308,-0.24110355958961355
2024-01-05,0.1776626288279092,-0.6889509810306919,0.866613609858601,0.45324302124018595
2024-01-12,1.3470986080405103,-0.5077499535148026,1.854848561555313,1.5501985894464314
2024-01-19,1.230007291890297,-0.0926617301563929,1.32266902204669,1.2670719839528541
2024-01-26,0.7371208012832174,0.2990082299719739,0.4381125713112435,0.6175175092944278
2024-02-02,0.0551549776160796,0.5921008919789249,-0.5369459143628452,-0.18168537917549032
