date,zscore,近五周mean,zscore_minus_近五周mean,basis_factor
2019-11-01,-0.6367906627948822,,,
2019-11-08,-0.6779186815106663,,,
2019-11-15,-1.0891988686685066,,,
2019-11-22,-1.1362023186294026,,,
2019-11-29,-1.1861434842128546,,,
2019-12-06,-1.2478355122865306,-0.9452508031632624,-0.302584709123268,-0.8697351910212255
2019-12-13,-0.5016557441573061,-1.067459773061592,0.5658040289042859,-0.07467183493266927
2019-12-20,-0.1432544382054739,-1.03220718559092,0.8889527473854462,0.26962843603089415
2019-12-27,0.3502817863839343,-0.8430182994983136,1.193300085882248,0.6874891061832598
2020-01-03,0.5382955862275185,-0.5457214784956461,1.0840170647231646,0.7565841776257769
2020-01-10,0.8761328828214586,-0.2008336644075715,1.0769665472290302,0.9564663485844872
2020-01-17,0.5412333018500745,0.2239600146140263,0.3172732872360482,0.4516492960044639
2020-01-24,0.1152645365794542,0.4325378238155023,-0.3172732872360481,-0.05775059294674671
2020-02-07,-0.9540639500309304,0.484241618772488,-1.4383055688034183,-1.1477605975399254
2020-02-14,0.1328908303147902,0.223372471489515,-0.0904816411747247,0.043541841718984245
2020-02-21,0.3003406208004823,0.1422915203069694,0.1580491004935129,0.24342401267769453
2020-02-28,0.1593302709177942,0.0271330679027741,0.1321972030150201,0.14847704375668458
2020-03-06,-0.1432544382054739,-0.0492475382836818,-0.094006899921792,-0.12355542289200114
2020-03-13,-0.0933132726220218,-0.1009513332406674,0.0076380606186456,-0.05293273932575483
2020-03-20,-0.1696938788084779,0.0711988022411142,-0.2408926810495921,-0.1981733997049236
2020-03-27,0.1828319958982422,0.0106818604164605,0.1721501354817817,0.178559251731658
2020-04-03,-0.290140219333274,-0.0128198645639874,-0.2773203547692865,-0.285012273507679
2020-04-10,0.9113854702921308,-0.102713962614201,1.0140994329063318,0.9524710553378112
2020-04-17,-0.0257458133032338,0.1082140190853198,-0.1339598323885537,-0.06903142093736175
2020-04-24,0.2680257489523663,0.1217275109490774,0.1462982380032889,0.21933474457273533
2020-05-01,0.2915274739328143,0.2092714365012463,0.082256037431568,0.20781889933231576
2020-05-08,0.0800119491087822,0.2310105321081607,-0.1509985829993785,-0.01239226373448208
2020-05-15,-0.1403167225829179,0.305040965796572,-0.4453576883794898,-0.2623331089015467
2020-05-22,0.1064513897117862,0.0947005272215622,0.0117508624902239,0.06857117882316127
2020-05-29,0.0212576366576621,0.1211399678245662,-0.099882331166904,-0.02719835047216434
2020-06-05,0.3561572176290464,0.0717863453656254,0.2843708722634209,0.3274426794827962
2020-06-12,0.3238423457809303,0.0847122941048718,0.2391300516760585,0.28995742813898157
2020-06-19,0.2680257489523663,0.1334783734393014,0.1345473755130649,0.21463439957664573
2020-06-26,0.3062160520455944,0.2151468677463583,0.091069184299236,0.22015730494705102
2020-07-03,0.5617973112079665,0.2550998002131199,0.3066975109948465,0.4597573911227185
2020-07-10,0.5206692924921825,0.3632077351231808,0.1574615573690017,0.3753861984429102
2020-07-17,0.5588595955854105,0.3961101500958081,0.1627494454896024,0.40041553554708725
2020-07-24,0.3473440707613784,0.4431136000567041,-0.0957695292953256,0.1700986307386968
2020-07-31,0.2974029051779263,0.4589772644185065,-0.1615743592405801,0.11381199941052371
2020-08-07,-0.1344412913378059,0.4572146350449729,-0.5916559263827788,-0.31732714535579504
2020-08-14,1.1522781513417228,0.3179669145358184,0.8343112368059045,1.0250913855273955
2020-08-21,1.3021016480920788,0.4442886863057264,0.8578129617863524,1.1243861735697882
2020-08-28,1.534181182274003,0.5929370968070602,0.9412440854669428,1.297006343551179
2020-09-04,1.9983402506378516,0.8303045191095851,1.168035731528266,1.6662184429940172
2020-09-11,1.478364585445439,1.17049198820157,0.3078725972438689,1.010167790164811
2020-09-18,1.1493404357191668,1.4930531635582192,-0.3437127278390524,0.552119170295879
2020-09-25,1.1434650044740549,1.4924656204337077,-0.3490006159596528,0.5464787563005717
2020-10-02,0.6146761924139745,1.4607382917101028,-0.8460620992961283,0.030380875729933365
2020-10-09,0.4472264019282824,1.2768372937380974,-0.829610891809815,-0.06350851556695658
2020-10-16,0.8966968921793507,0.9666145239961836,-0.0699176318168328,0.5100510825808772
2020-10-23,0.5206692924921825,0.850280985342966,-0.3296116928507835,0.18055689835499608
2020-10-30,0.4442886863057264,0.7245467566975691,-0.2802580703918426,0.15446998362669875
2020-11-06,0.5794236049433025,0.5847114930639034,-0.0052878881206008,0.34553900771774115
2020-11-13,1.0200809483267026,0.5776609755697689,0.4424199727569337,0.789016558098795
2020-11-20,0.4736658425312864,0.692231884849453,-0.2185660423181665,0.19677308859150522
2020-11-27,0.6381779173944225,0.6076256749198401,0.0305522424745824,0.3951276474264865
2020-12-04,0.7028076610906546,0.6311273999002881,0.0716802611903665,0.4503567011305394
2020-12-11,1.622312650950683,0.6828311948572738,0.9394814560934092,1.3491801730077735
2020-12-18,1.7368835602303672,0.8914090040587499,0.8454745561716173,1.3803199586068673
2020-12-25,0.7762505516545546,1.0347695264394827,-0.2585189747849281,0.36234274107876147
2021-01-01,-0.0257458133032338,1.0952864682641366,-1.1210322815673703,-0.46386040060888845
2021-01-08,0.3209046301583744,0.9625017221246052,-0.6415970919662308,-0.06409605869146773
2021-01-15,-0.334205953671614,0.886121115938149,-1.220327069609763,-0.6886544000468736
2021-01-22,-0.5016557441573061,0.4948173950136897,-0.9964731391709958,-0.699582702162782
2021-01-29,-0.4957803129121941,0.047109534136155,-0.5428898470483492,-0.5146241265666561
2021-02-05,-0.0198703820581218,-0.2072966387771946,0.1874262567190728,0.06304827345275603
2021-02-12,-0.1050641351122458,-0.2061215525281722,0.1010574174159263,-0.02261551410097696
2021-02-19,0.2533371708395863,-0.2913153055822963,0.5446524764218827,0.3698632930725049
2021-02-26,0.9672020671206948,-0.1738066806800562,1.141008747800751,1.0367247393927173
2021-03-05,1.0847106920229348,0.1199648815755438,0.9647458104473908,1.0367247393927173
2021-03-12,0.9172609015372426,0.4360630825625696,0.4811978189746729,0.7428356685122147
2021-03-19,0.2298354458591383,0.6234893392816425,-0.3936538934225042,-0.019560289853518736
2021-03-26,-0.334205953671614,0.6904692554759194,-1.0246752091475335,-0.6103936558619818
2021-04-02,0.0300707835253301,0.5729606305736793,-0.5428898470483491,-0.1991134687041416
2021-04-09,-0.0492475382836818,0.3855343738546064,-0.4347819121382882,-0.20346128782552436
2021-04-16,-0.0110572351904538,0.158742727793283,-0.1697999629837369,-0.07455432630776704
2021-04-23,-0.407648844235514,-0.0269208995522561,-0.3807279446832579,-0.39688048441461155
2021-04-30,-0.9423130875407064,-0.1544177575711866,-0.7878953299695197,-0.8805459845122316
2021-05-07,-0.4487768629512981,-0.2760391843450051,-0.1727376786062929,-0.33836118921329605
2021-05-14,0.3297177770260424,-0.3718087136403308,0.7015264906663732,0.47844126248217467
2021-05-21,-0.6691055346429983,-0.2960156505783859,-0.3730898840646123,-0.5506992744116439
2021-05-28,-0.4664031566866341,-0.4276253104688948,-0.0387778462177393,-0.2953530324990762
2021-06-04,-0.8189290313933544,-0.4393761729591189,-0.3795528584342355,-0.6431785622097068
2021-06-11,-0.9041227844474784,-0.4146993617296484,-0.4894234227178299,-0.738243039755619
2021-06-18,-0.6602923877753302,-0.5057685460288845,-0.1545238417464456,-0.45798496936377636
2021-06-25,-0.0903755569994658,-0.7037705789891591,0.6133950219896932,0.19113267459619782
2021-07-02,-0.1550053006956979,-0.5880245834604526,0.4330192827647546,0.08020453268848311
2021-07-09,0.0476970772606662,-0.5257450122622653,0.5734420895229315,0.2579950821655723
2021-07-16,0.4619149800410624,-0.3524197905314611,0.8143347705725237,0.602882896253647
2021-07-23,0.6176139080365306,-0.079212237633753,0.6968261456702837,0.6492988030900319
2021-07-30,0.5441710174726305,0.1763690215286191,0.3678019959440114,0.4736234088611829
2021-08-06,0.1123268209568982,0.3032783364230383,-0.1909515154661401,-0.008984513612317127
2021-08-13,1.1140878482484948,0.3567447607535576,0.7573430874949372,0.9713899439470718
2021-08-20,1.219845610660511,0.5700229149511233,0.6498226957093876,0.9918364446800616
2021-08-27,1.466613722955215,0.721609041075013,0.745004681880202,1.1779701065252097
2021-09-03,1.0964615545131589,0.8914090040587499,0.2050525504544089,0.7398979528896589
2021-09-10,2.071783141201752,1.0018671114668556,1.069916029734896,1.6710362966150094
2021-09-17,0.6088007611688625,1.3937583755158265,-0.7849576143469638,0.05129741096253193
2021-09-24,0.1211399678245662,1.2927009580998998,-1.1715609902753337,-0.3959404154153938
2021-10-01,0.9701397827432506,1.0729598295327107,-0.1028200467894601,0.5409558509301663
2021-10-08,-0.8835587750895865,0.973665041490318,-1.8572238165799044,-1.2730247916857138
2021-10-15,-2.202593089617231,0.577660975569769,-2.780254065187,-2.433657479845139
2021-10-22,-0.343019100539282,-0.2772142705940276,-0.0658048299452544,-0.23213339230167093
2021-10-29,-1.5357316432970187,-0.4675782429356565,-1.0681534003613622,-1.348700346122756
2021-11-05,-1.6042979259274763,-0.7989525651599735,-0.8053453607675028,-1.2847168998634868
2021-11-12,-1.9803255256146448,-1.3138401068941188,-0.6664854187205258,-1.4547894828569972
2021-11-19,-1.4084110482154413,-1.5331934569991303,0.124782408783689,-0.7951336654157891
2021-11-26,0.0388839303929982,-1.3743570487187724,1.4132409791117706,0.5886267498805071
2021-12-03,-0.4370260004610741,-1.2979764425323164,0.8609504420712423,0.0821645765518525
2021-12-10,0.3209046301583744,-1.0782353139651275,1.399139944123502,0.7521987557444254
2021-12-17,0.5030429987568464,-0.6931948027479573,1.196237801504804,0.7803209198560295
2021-12-24,0.2621503177072543,-0.1965210978736591,0.4586714155809135,0.34075875685671797
2021-12-31,0.4619149800410624,0.1375911753108799,0.3243238047301825,0.4068785099167105
2022-01-07,0.9554512046304706,0.2221973852404928,0.7332538193899778,0.8665722505342734
2022-01-14,1.4049216948815388,0.5006928262588017,0.9042288686227372,1.2046445643780181
2022-01-21,1.9807139569025152,0.7174962392034347,1.2632177176990804,1.6937154612211414
2022-01-28,1.0112678014590346,1.0130304308325684,-0.0017626293735337,0.6060556291260073
2022-02-11,0.8996346078019066,1.1628539275829244,-0.2632193197810177,0.4344930367687369
2022-02-18,0.5676727424530785,1.2503978531350932,-0.6827251106820147,0.06751360119904126
2022-02-25,0.8908214609342386,1.1728421606996149,-0.2820206997653762,0.4216845966543926
2022-03-04,2.2186689223295515,1.070022113910155,1.1486468084193966,1.7906600767654897
2022-03-11,1.569433769744675,1.1176131069955622,0.4518206627491128,1.12238852694645
2022-03-18,0.8291294328605626,1.22924630065269,-0.4001168677921275,0.33743091259948654
2022-03-25,1.2462850512635149,1.2151452656644213,0.0311397855990935,0.7602269449977463
2022-04-01,-0.1990710350340379,1.3508677274265086,-1.5499387624605463,-0.7394181260046413
2022-04-08,-0.9099982156925904,1.132889228232853,-2.042887443925444,-1.363153906985732
2022-04-15,0.3032783364230383,0.5071558006284249,-0.2038774642053865,0.10041601617166837
2022-04-22,0.5676727424530785,0.2539247139640976,0.3137480284889808,0.46610285686743946
2022-04-29,-0.6720432502655542,0.2016333758826008,-0.873676626148155,-0.7526966006185946
2022-05-06,-0.1168149976024699,-0.182032284423213,0.0652172868207431,-0.044002083833184685
2022-05-13,0.2122091521238023,-0.1655810769368994,0.3777902290607017,0.2784415828985621
2022-05-20,0.1740188490305742,0.0588603966263791,0.115158452404195,0.15047469038002254
2022-05-27,-0.0198703820581218,0.0330084991478863,-0.0528788812060081,-0.033073781717276325
2022-06-03,0.1563925552952382,-0.0845001257543537,0.240892681049592,0.19019260559697973
2022-06-10,0.3150291989132623,0.0811870353578047,0.2338421635554576,0.2825543847701404
2022-06-17,0.7615619735417746,0.1675558746609512,0.5940060988808233,0.6945396236773941
2022-06-24,0.5206692924921825,0.2774264389445456,0.2432428535476368,0.4096987169143642
2022-07-01,0.1446416928050142,0.3467565276368673,-0.202114834831853,0.005939081750267319
2022-07-08,-0.0003051960118993,0.3796589426094945,-0.3799641386213939,-0.15216877305569715
2022-07-15,-0.0316212445483458,0.3483193923480671,-0.3799406368964129,-0.17094900148757264
2022-07-22,0.0932316694102842,0.2789893036557453,-0.1857576342454611,-0.018364052052013934
2022-07-29,0.4472264019282824,0.1453232428294473,0.3019031590988351,0.38909710479650345
2022-08-05,-0.0688127243299044,0.1306346647166673,-0.1994473890465717,-0.12106659021657132
2022-08-12,0.2533371708395863,0.0879437812896835,0.1653933895499028,0.21815965832371287
2022-08-19,0.0095067741674381,0.1386722546599807,-0.1291654804925425,-0.045962127696554146
2022-08-26,0.4163803878914444,0.1468978584031375,0.269482529488307,0.3576212445301894
2022-09-02,-0.1785070256761459,0.2115276020993695,-0.3900346277755154,-0.2631180665158937
2022-09-09,0.2929963317440923,0.0863809165784838,0.2066154151656084,0.25844396511269874
2022-09-16,-0.315110802125,0.1587427277932832,-0.4738535299182832,-0.37860789324231325
2022-09-23,-0.4370260004610741,0.0450531332003659,-0.48207913366144,-0.45504725374122046
2022-09-30,-0.0845001257543538,-0.0442534217253364,-0.0402467040290173,-0.0667987570642192
2022-10-14,-0.5486591941182022,-0.1444295244544961,-0.404229669663706,-0.4908873843364037
2022-10-21,-1.1303268873842909,-0.2184599581429074,-0.9118669292413832,-1.0429429041271279
2022-10-28,-1.4358493121301148,-0.503124601968584,-0.9327247101615308,-1.234599471342681
2022-11-04,-1.5768596620128028,-0.727272303969607,-0.8495873580431959,-1.2859507404249602
2022-11-11,-1.151889720053852,-0.9552390362799528,-0.1966506837738993,-0.7697941055418709
2022-11-18,-1.6483636602658165,-1.1687169551398522,-0.4796467051259641,-1.1808768782098755
2022-11-25,-1.3917835777917746,-1.3886578483693752,-0.0031257294223994,-0.8363204384440245
2022-12-02,-0.8541816188640264,-1.440949186450872,0.5867675675868455,-0.27780194428367766
2022-12-09,-1.052007388886948,-1.3246156477976545,0.2726082589107061,-0.5221611297678862
2022-12-16,-0.7121724456696688,-1.2196451931724834,0.5074727475028147,-0.22431436840067537
2022-12-23,-0.5114677143366436,-1.131701738295647,0.6202340239590033,-0.058787019018384845
2022-12-30,0.0193187443467757,-0.904322549109812,0.923641293456588,0.3810477639907006
2023-01-06,-0.5525957330524276,-0.622102084682102,0.0695063516296744,-0.30375489917958676
2023-01-13,-0.4360271771494046,-0.5617849075197823,0.1257577303703776,-0.21131321414149168
2023-01-20,0.3395297472053799,-0.4385888651722736,0.7781186123776535,0.5149652932742893
2023-02-03,-0.2213389194530121,-0.2282484265972638,0.0069095071442517,-0.1300395488141066
2023-02-10,-0.5880833377729039,-0.1702226676205376,-0.4178606701523663,-0.5199942707246888
2023-02-17,-1.2394336456060215,-0.2917030840444735,-0.947730561561548,-1.1227524119882322
2023-02-24,-0.6485415252851062,-0.4290706665551923,-0.2194708587299139,-0.4769132586630293
2023-03-03,-0.7797399049884569,-0.4715735361823326,-0.3081663688061242,-0.5911104905155238
2023-03-10,-0.5711620957869807,-0.6954274666211,0.1242653708341192,-0.29299110913854076
2023-03-17,-0.5124077833358607,-0.7653921018878937,0.252984318552033,-0.20625094258070314
2023-03-24,-0.958000488965156,-0.750256991000485,-0.2077434979646709,-0.6578976925649619
2023-03-31,-0.6367906627948822,-0.6939703596723119,0.0571796968774297,-0.35920251892595745
2023-04-07,-0.3352047769832835,-0.6916201871742671,0.3564154101909836,-0.058556702113576636
2023-04-14,-0.5290940080719796,-0.6027131615732324,0.0736191535012528,-0.2880087434426867
2023-04-21,-0.8776833438444744,-0.5942995440302322,-0.2833837998142422,-0.6399635262323815
2023-04-28,-0.5740998114095367,-0.6673546561319549,0.0932548447224181,-0.30715794895675474
2023-05-05,-1.007941654548608,-0.590574520620831,-0.4173671339277769,-0.7717118463002755
2023-05-12,-0.5045934597798621,-0.6648047189715762,0.160211259191714,-0.23867157219123164
2023-05-19,-0.5750986347212061,-0.6986824555308919,0.1235838208096857,-0.2956256525088494
