date,zscore,近五周mean,zscore_minus_近五周mean,basis_factor
2019-11-01,-0.525727168244137,,,
2019-11-08,-0.656338857970949,,,
2019-11-15,-0.5891826808364125,,,
2019-11-22,-0.581944616364052,,,
2019-11-29,-0.6200396925343722,,,
2019-12-06,-1.0536160808900024,-0.5946466031899845,-0.4589694777000178,-0.8157574396140085
2019-12-13,-0.4876320920738169,-0.7002243857191577,0.2125922936453407,-0.20754233778615383
2019-12-20,-0.6925836018701386,-0.6664830325397312,-0.0261005693304073,-0.42599038885424606
2019-12-27,-0.4894280028075601,-0.6871632167464764,0.1977352139389162,-0.2145627161089696
2020-01-03,-0.0975929336271241,-0.668659894035178,0.5710669604080538,0.1698710239869471
2020-01-10,0.8765525855853488,-0.5641705422537284,1.4407231278390773,1.10222080248684
2020-01-17,0.5663498224841702,-0.1781368089586582,0.7444866314428285,0.6376045460676335
2020-01-24,-0.0939466906222504,0.0326595739529392,-0.1266062645751896,-0.10701052020342608
2020-02-07,0.2633851238553521,0.1523869562025168,0.1109981676528352,0.20243034137434535
2020-02-14,0.2525008163781178,0.3029495815350992,-0.0504487651569814,0.1313209837640781
2020-02-21,0.3142148397740372,0.3729683315361477,-0.0587534917621104,0.16502750715957815
2020-02-28,0.4575067477118268,0.2605007823738853,0.1970059653379415,0.3533064347622727
2020-03-06,0.0656716785313908,0.2387321674194167,-0.1730604888880259,-0.02982118843637587
2020-03-13,-0.3316055443876623,0.2706558412501449,-0.6022613856378073,-0.43986788088772033
2020-03-20,-1.2985129991277748,0.1516577076015421,-1.450170706729317,-1.3591760821683918
2020-03-27,-1.0989492215326828,-0.1585450554996364,-0.9404041660330464,-1.0355311993328282
2020-04-03,-1.0608541453623628,-0.4411778677609804,-0.6196762776013823,-0.8843829982579705
2020-04-10,-1.4980223551854794,-0.7448500463758185,-0.7531723088096609,-1.2000823366351518
2020-04-17,-1.663137299615125,-1.0575888531191926,-0.6055484464959324,-1.240101758367448
2020-04-24,-1.957013601500452,-1.323895204164685,-0.633118397335767,-1.4274555198345782
2020-05-01,-3.0272675557369038,-1.4555953246392204,-1.571672231097683,-2.4450294258812155
2020-05-08,-2.548358026738593,-1.8412589914800648,-0.707099035258528,-1.811854430146567
2020-05-15,-2.506671129100786,-2.1387597677553103,-0.3679113613454756,-1.6511672219986617
2020-05-22,-2.700738331419873,-2.340489522538372,-0.3602488088815012,-1.7645425224045241
2020-05-29,-2.8676491865832623,-2.5480097288993213,-0.319639457683941,-1.8484452950235337
2020-06-05,-2.600983653391021,-2.730136845915884,0.1291531925248628,-1.5089289150246674
2020-06-12,-2.2055023412057118,-2.6448800654467077,0.4393777242409959,-1.1475503150270288
2020-06-19,-2.564684487954444,-2.5763089283401306,0.0116244403856864,-1.5341609166183918
2020-06-26,-2.446807437975997,-2.5879116001108624,0.1411041621348654,-1.4116427979316521
2020-07-03,-2.3034611085008203,-2.537125421422087,0.2336643129212667,-1.2886109399319854
2020-07-10,-1.429124688854587,-2.4242878058055988,0.9951631169510118,-0.4594095665323475
2020-07-17,-1.4381586640606907,-2.189916012898312,0.7517573488376212,-0.5621922589013659
2020-07-24,-1.7864565033321893,-2.036447277469308,0.2499907741371185,-0.9718775923444661
2020-07-31,-2.546562116004849,-1.880801680544857,-0.6657604354599924,-1.7942414437869063
2020-08-07,-2.0295575108362187,-1.9007526161506276,-0.1288048946855913,-1.2692564643759676
2020-08-14,-1.9914624346658985,-1.8459718966177072,-0.1454905380481912,-1.2530736760188155
2020-08-21,-2.1583732898292878,-1.9584394457799688,-0.1999338440493181,-1.3749975115172999
2020-08-28,-1.4182403813773523,-2.1024823709336884,0.6842419895563359,-0.577247433003877
2020-09-04,-1.4998726874566102,-2.028839146542721,0.528966459086111,-0.6883370288395217
2020-09-11,-1.200554231832666,-1.8195012608330736,0.6189470290004078,-0.47275372749943645
2020-09-18,-0.904827597676208,-1.653700605032363,0.7488730073561549,-0.24334735566326288
2020-09-25,-1.1660509771298322,-1.4363736376344247,0.2703226605045925,-0.5915015220760623
2020-10-02,-2.040441818313453,-1.237909175094534,-0.802532643218919,-1.5452781482756393
2020-10-09,-2.004142652876876,-1.3623494624817538,-0.6417931903951222,-1.4592028678841744
2020-10-16,-1.3547304472476898,-1.4632034555658069,0.1084730083181171,-0.769449065021367
2020-10-23,-0.4785436953303258,-1.494038698648812,1.015495003318486,0.11907178412919894
2020-10-30,-0.9864599037554656,-1.4087819181796353,0.4223220144241696,-0.4229471364836115
2020-11-06,-1.2223228467871343,-1.372863703504762,0.1505408567176276,-0.6731773653852295
2020-11-13,-0.7651819327432924,-1.2092399091994983,0.4440579764562061,-0.281485969063493
2020-11-20,-0.5910330131075431,-0.9614477651727816,0.3704147520652386,-0.2064539070384304
2020-11-27,-0.166545021495404,-0.8087082783447522,0.6421632568493482,0.1569382898424969
2020-12-04,-0.4313602224165146,-0.7463085435777679,0.3149483211612532,-0.13283680498540748
