date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2019-11-01,-298.6700000000001,130.0,364.34000000000015,176.86800000000005,1.8683755082810922,
2019-11-08,-322.6700000000001,-24.0,-154.0,-50.0,-0.48720285432078464,
2019-11-15,-310.3299999999999,12.340000000000146,36.34000000000015,17.14000000000015,0.20991410913413328,
2019-11-22,-309.0,1.3299999999999272,-11.010000000000218,-1.138000000000102,0.020132997158721664,0.5303622543648135
2019-11-29,-316.0,-7.0,-8.329999999999927,-7.265999999999986,-0.043494240733021654,-0.08571858267597655
2019-12-06,-395.6700000000001,-79.67000000000007,-72.67000000000007,-78.27000000000008,-0.7807312510570156,0.06218428851994443
2019-12-13,-291.6700000000001,104.0,183.67000000000007,119.93400000000004,1.2772277990564538,-0.26803083154377183
2019-12-20,-329.3299999999999,-37.659999999999854,-141.65999999999983,-58.45999999999985,-0.575043329608668,0.15100076908880555
2019-12-27,-292.0,37.32999999999993,74.98999999999978,44.8619999999999,0.4977526027429659,-0.026182260536409912
2020-01-03,-220.0,72.0,34.67000000000007,64.53400000000002,0.7020076653745595,0.39997902406358393
2020-01-10,-41.0,179.0,107.0,164.60000000000002,1.7409964360787547,0.20823897950295253
2020-01-17,-98.0,-57.0,-236.0,-92.8,-0.9315967482122117,0.9802522347320934
2020-01-24,-219.33,-121.32999999999991,-64.32999999999993,-109.92999999999992,-1.109458136117822,0.5038024510803675
2020-02-07,-153.67000000000007,65.65999999999985,186.98999999999972,89.92599999999985,0.9656536876570605,-0.10001948275042631
2020-02-14,-155.67000000000007,-2.0,-67.65999999999985,-15.131999999999971,-0.12516719328792725,-0.35846706555765767
2020-02-21,-144.32999999999993,11.340000000000146,13.340000000000146,11.740000000000146,0.1538457206525046,-0.08965721391622954
2020-02-28,-118.0,26.329999999999927,14.989999999999782,24.061999999999895,0.28178547673965537,0.3314440716738793
2020-03-06,-190.0,-72.0,-98.32999999999991,-77.26599999999999,-0.7703066840133933,0.1034880013680776
2020-03-13,-263.0,-73.0,-1.0,-58.60000000000001,-0.5764969544952303,-0.11155849554041108
2020-03-20,-440.6700000000001,-177.67000000000007,-104.67000000000009,-163.07000000000008,-1.6612126109166656,-0.3550060539229894
2020-03-27,-404.0,36.67000000000007,214.3400000000001,72.20400000000008,0.7816455430882808,-1.002672083141763
2020-04-03,-397.0,7.0,-29.67000000000008,-0.3340000000000147,0.028480957221542837,-0.48535467410787164
2020-04-10,-477.3299999999999,-80.32999999999993,-87.32999999999993,-81.72999999999993,-0.8166565518248723,-0.28369537020228064
2020-04-17,-507.6700000000001,-30.340000000000146,49.98999999999978,-14.274000000000164,-0.1162585493402927,-0.002176683838349532
2020-04-24,-561.6700000000001,-54.0,-23.65999999999985,-47.93199999999997,-0.46573073813930127,-0.30147804798120736
2020-05-01,-758.3299999999999,-196.65999999999983,-142.65999999999983,-185.85999999999984,-1.897841976378944,-0.4662152797681554
2020-05-08,-670.3299999999999,88.0,284.65999999999985,127.33199999999998,1.3540414912762844,-0.8266104212861793
2020-05-15,-662.6700000000001,7.6599999999998545,-80.34000000000015,-9.940000000000149,-0.07125847606633354,-0.3365104077473204
2020-05-22,-698.3299999999999,-35.659999999999854,-43.31999999999971,-37.19199999999983,-0.35421694327028286,-0.2050196537229977
2020-05-29,-729.0,-30.67000000000008,4.989999999999782,-23.538000000000107,-0.2124469846909973,0.3095220239798893
2020-06-05,-680.0,49.0,79.67000000000007,55.134000000000015,0.6044071372769096,-0.2126408013425379
2020-06-12,-607.3299999999999,72.67000000000007,23.67000000000008,62.87000000000008,0.6847302952942953,0.012581069771876488
2020-06-19,-673.3299999999999,-66.0,-138.67000000000007,-80.53400000000002,-0.8042384420796829,0.3588968159600692
2020-06-26,-651.6700000000001,21.65999999999985,87.65999999999985,34.85999999999986,0.39390148763310434,0.16163299683050736
2020-07-03,-625.3299999999999,26.340000000000146,4.680000000000291,22.008000000000173,0.2604587230468314,0.09146444694923893
2020-07-10,-464.6700000000001,160.65999999999983,134.3199999999997,155.39199999999985,1.645389450682672,-0.04995941046658239
2020-07-17,-466.3299999999999,-1.6599999999998545,-162.3199999999997,-33.791999999999824,-0.3189146245966648,0.7665832204542026
2020-07-24,-530.3299999999999,-64.0,-62.34000000000015,-63.66800000000004,-0.6291181753887296,0.5289778497109462
2020-07-31,-670.0,-139.67000000000007,-75.67000000000007,-126.87000000000008,-1.2853467473916735,0.23245221689909257
2020-08-07,-575.0,95.0,234.67000000000007,122.93400000000004,1.3083769037684698,-0.7444598491256893
2020-08-14,-568.0,7.0,-88.0,-12.0,-0.09264752796858293,-0.20202933967064443
2020-08-21,-598.6700000000001,-30.67000000000008,-37.67000000000007,-32.07000000000008,-0.3010350384919703,-0.023205790530595547
2020-08-28,-462.6700000000001,136.0,166.67000000000007,142.134,1.5077311739253711,0.3048981124359722
2020-09-04,-477.6700000000001,-15.0,-151.0,-42.2,-0.40621518206954327,0.37134953582160596
2020-09-11,-422.6700000000001,55.0,70.0,58.0,0.6341649153117886,0.2668269844546192
2020-09-18,-368.3299999999999,54.34000000000015,-0.6599999999998545,43.34000000000015,0.4819496236190724,0.5785603023892055
2020-09-25,-416.3299999999999,-48.0,-102.34000000000016,-58.86800000000004,-0.579279607849504,0.23663311895377256
2020-10-02,-577.0,-160.67000000000007,-112.67000000000009,-151.07000000000008,-1.536616192068602,0.17894497702711898
2020-10-09,-570.3299999999999,6.670000000000073,167.34000000000017,38.8040000000001,0.4348521772945038,-0.5446487254330111
2020-10-16,-451.0,119.32999999999991,112.65999999999984,117.99599999999992,1.2571054774124903,-0.5603478742078675
