date,roll_yield,roll_yield_1st,roll_yield_2nd
2017-01-03,0.0983319733902012,,
2017-01-04,0.1145177205150891,0.016185747124887906,
2017-01-05,0.1149125543344918,0.0003948338194026957,-0.01579091330548521
2017-01-06,0.119113737758344,0.0042011834238522006,0.003806349604449505
2017-01-09,0.1217296968961294,0.002615959137785409,-0.0015852242860667914
2017-01-10,0.1069330985672593,-0.014796598328870106,-0.017412557466655515
2017-01-11,0.1067081843157126,-0.00022491425154669287,0.014571684077323413
2017-01-12,0.0990262349910979,-0.007681949324614704,-0.007457035073068011
2017-01-13,0.088274114018032,-0.01075212097306591,-0.003070171648451206
2017-01-16,0.0783666161998979,-0.00990749781813409,0.00084462315493182
2017-01-17,0.0838163399078767,0.00544972370797879,0.01535722152611288
2017-01-18,0.0727567756158113,-0.011059564292065394,-0.016509288000044184
2017-01-19,0.0662470357634882,-0.0065097398523231015,0.004549824439742292
2017-01-20,0.0671023645860073,0.0008553288225190969,0.007365068674842198
2017-01-23,0.0714192548937046,0.004316890307697302,0.003461561485178205
2017-01-24,0.0733949032510788,0.001975648357374196,-0.0023412419503231058
2017-01-25,0.0829068305162587,0.00951192726517991,0.007536278907805713
2017-01-26,0.0851857786490876,0.0022789481328289035,-0.007232979132351006
2017-02-03,0.0919612232730072,0.006775444623919588,0.004496496491090685
2017-02-06,0.0862397045338073,-0.005721518739199891,-0.012496963363119479
2017-02-07,0.0805833572538985,-0.0056563472799088105,6.517145929108015e-05
2017-02-08,0.0890641868878368,0.0084808296339383,0.01413717691384711
2017-02-09,0.0654344790946631,-0.023629707793173693,-0.03211053742711199
2017-02-10,0.0732372626084318,0.007802783513768702,0.031432491306942395
2017-02-13,0.08290855594876,0.009671293340328194,0.0018685098265594918
2017-02-14,0.0991744702179732,0.0162659142692132,0.006594620928885006
2017-02-15,0.1135593743386127,0.014384904120639502,-0.0018810101485736974
2017-02-16,0.1249341038151557,0.011374729476543,-0.0030101746440965027
2017-02-17,0.1504099683152441,0.025475864500088416,0.014101135023545416
2017-02-20,0.1406821714735869,-0.009727796841657227,-0.03520366134174564
2017-02-21,0.1219176030394018,-0.018764568434185086,-0.009036771592527859
2017-02-22,0.1315591424627686,0.00964153942336679,0.028406107857551877
2017-02-23,0.1318893702633481,0.00033022780057950785,-0.009311311622787283
2017-02-24,0.134936462468911,0.0030470922055629013,0.0027168644049833934
2017-02-27,0.1382162618878096,0.00327979941889861,0.00023270721333570887
2017-02-28,0.1382344055427377,1.814365492808223e-05,-0.003261655763970528
2017-03-01,0.1463183734335821,0.008083967890844396,0.008065824235916313
2017-03-02,0.1408103699228855,-0.00550800351069658,-0.013591971401540975
2017-03-03,0.1472622334204159,0.00645186349753038,0.01195986700822696
2017-03-06,0.1046680518326594,-0.04259418158775649,-0.04904604508528687
2017-03-07,0.1301979466036668,0.025529894771007394,0.06812407635876389
2017-03-08,0.1393542079392815,0.009156261335614702,-0.016373633435392693
2017-03-09,0.1223743091272297,-0.016979898812051794,-0.026136160147666496
2017-03-10,0.1325065678592775,0.010132258732047802,0.027112157544099597
2017-03-13,0.1386610437338122,0.006154475874534687,-0.003977782857513115
2017-03-14,0.1289530824077554,-0.00970796132605678,-0.015862437200591467
2017-03-15,0.1226957717727423,-0.006257310635013114,0.0034506506910436663
2017-03-16,0.0565201344441825,-0.0661756373285598,-0.059918326693546686
2017-03-17,0.0191262601707487,-0.037393874273433804,0.028781763055125996
2017-03-20,-0.0102369767578836,-0.029363236928632297,0.008030637344801507
2017-03-21,-0.0474638493912968,-0.037226872633413205,-0.007863635704780908
2017-03-22,-0.033019201251666,0.014444648139630804,0.05167152077304401
2017-03-23,-0.0459643640833002,-0.012945162831634202,-0.027389810971265006
2017-03-24,-0.0176160224316677,0.0283483416516325,0.0412935044832667
