date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2020-07-24,157.5999999999999,30.0,-57.0,12.6,0.41931756333040343,1.1339273794902385
2020-07-31,130.0,-27.59999999999991,-57.59999999999991,-33.59999999999991,-1.014453723869266,1.3892338395774548
2020-08-07,186.5999999999999,56.59999999999991,84.19999999999982,62.11999999999989,1.9561217655409577,0.6324177690758103
2020-08-14,123.0,-63.59999999999991,-120.19999999999982,-74.9199999999999,-2.2967790396071543,0.4536618683340317
2020-08-21,22.0,-101.0,-37.40000000000009,-88.28000000000003,-2.711393420494336,-0.4517036659784875
2020-08-28,-55.40000000000009,-77.40000000000009,23.59999999999991,-57.20000000000009,-1.7468563727418311,-1.0173502315201775
2020-09-04,-28.59999999999991,26.800000000000185,104.20000000000029,42.28000000000021,1.3404069963192902,-2.2516762776144406
2020-09-11,-139.5999999999999,-111.0,-137.80000000000018,-116.36000000000004,-3.5828284366105008,-1.0392809323056256
2020-09-18,-217.5999999999999,-78.0,33.0,-55.8,-1.703408757978202,-1.329759271011014
2020-09-25,-225.5999999999999,-8.0,70.0,7.6,0.26414751060316616,-1.315276732756471
2020-10-02,-155.5999999999999,70.0,78.0,71.6,2.250324185511803,-1.6740298946618453
2020-10-09,-162.0,-6.400000000000091,-76.40000000000009,-20.40000000000009,-0.6048047846693652,0.2703543127122557
2020-10-16,-124.59999999999992,37.40000000000009,43.80000000000018,38.680000000000106,1.2286845583556762,0.6365556371485347
2020-10-23,-184.0,-59.40000000000009,-96.80000000000018,-66.88000000000011,-2.0472655948217633,0.9580679863993714
2020-10-30,-143.5999999999999,40.40000000000009,99.80000000000018,52.28000000000011,1.6507471017737616,-0.47446194037848405
2020-11-06,-143.5999999999999,0.0,-40.40000000000009,-8.080000000000018,-0.22246577474945037,0.27738868843589154
2020-11-13,-67.40000000000009,76.19999999999982,76.19999999999982,76.19999999999982,2.3930806340208557,-0.20632808926581736
2020-11-20,-29.59999999999991,37.80000000000018,-38.39999999999964,22.56000000000022,0.7284163083630669,1.273787320348389
2020-11-27,-89.0,-59.40000000000009,-97.20000000000029,-66.96000000000014,-2.0497483156653997,0.9663437225448241
2020-12-04,-58.0,31.0,90.40000000000008,42.88000000000002,1.3590274026465528,0.3572495422395076
2020-12-11,39.59999999999991,97.59999999999992,66.59999999999991,91.39999999999992,2.86479759431166,0.012565131781406613
2020-12-18,-58.59999999999991,-98.19999999999982,-195.79999999999973,-117.7199999999998,-3.625034690952302,0.7246922270976044
2020-12-25,-136.4000000000001,-77.80000000000018,20.39999999999964,-58.160000000000224,-1.776649022865465,0.19959676866863685
2021-01-01,-357.0,-220.5999999999999,-142.79999999999973,-205.03999999999988,-6.334924491780776,-0.8456287065020356
2021-01-08,-320.0,37.0,257.5999999999999,81.11999999999998,2.545767965904462,-3.9122027351995143
2021-01-15,-321.4000000000001,-1.400000000000091,-38.40000000000009,-8.800000000000091,-0.24481026234217482,-1.85526851624726
2021-01-22,-195.0,126.40000000000008,127.80000000000018,126.68000000000008,3.959677486355051,-1.3446555960728297
2021-01-29,-119.0,76.0,-50.40000000000009,50.71999999999999,1.60233404532286,2.0868783966391127
2021-02-05,-86.59999999999991,32.40000000000009,-43.59999999999991,17.200000000000088,0.5620740118394645,1.7724004231119121
2021-02-12,-51.59999999999991,35.0,2.599999999999909,28.519999999999985,0.9133790112139264,2.0413618478391253
2021-02-19,-0.599999999999909,51.0,16.0,44.00000000000001,1.3937854944574537,1.0259290227920836
2021-02-26,128.5999999999999,129.19999999999982,78.19999999999982,118.99999999999984,3.7213362853660072,0.9564128391702815
2021-03-05,32.59999999999991,-96.0,-225.19999999999985,-121.83999999999996,-3.7528948143995504,2.0095002636791293
2021-03-12,-49.80000000000018,-82.40000000000009,13.599999999999907,-63.20000000000009,-1.9330604360145158,0.45407565514130344
2021-03-19,-106.0,-56.19999999999982,26.20000000000028,-39.7199999999998,-1.2043818684074008,-0.654872988349353
2021-03-26,-55.80000000000018,50.19999999999982,106.39999999999964,61.439999999999785,1.9350186383700503,-2.2967790396071557
2021-04-02,-53.80000000000018,2.0,-48.19999999999982,-8.039999999999965,-0.22122441432763085,-0.40080788868395545
2021-04-09,-51.80000000000018,2.0,0.0,1.6,0.07794344733048152,0.1698041185450062
2021-04-16,-32.59999999999991,19.20000000000028,17.200000000000273,18.800000000000274,0.6117284287121862,0.5972458904576335
2021-04-23,-32.80000000000018,-0.2000000000002728,-19.400000000000546,-4.040000000000328,-0.09708837214585228,0.15614915390501227
2021-04-30,86.19999999999982,119.0,119.20000000000029,119.04000000000006,3.722577645787832,0.19752783463227178
2021-05-07,144.19999999999982,58.0,-61.0,34.2,1.0896521911120685,1.4124059007847218
