date,zscore,近五周mean,zscore_minus_近五周mean,wh_factor
2021-11-26,-0.9055669625869146,-0.702699390908455,-0.2028675716784596,-0.6244872062235325
2021-12-03,-1.512496028445658,-0.7701689187173488,-0.7423271097283091,-1.2044284609587184
2021-12-10,-1.447836276626736,-0.9398409940571388,-0.5079952825695974,-1.0718998790038805
2021-12-17,-1.2486475917724138,-1.0898935031365151,-0.1587540886358986,-0.8126901905178077
2021-12-24,-0.8781236536165355,-1.1865323451667709,0.3084086915502353,-0.40351071554982715
2021-12-31,-0.6230012293345089,-1.1985341026096514,0.5755328732751426,-0.14358758829064827
2022-01-07,-0.6653311154443051,-1.1420209559591703,0.4766898405148654,-0.20852273306063687
2022-01-14,-0.373446000958079,-0.9725879733588998,0.5991419724008207,0.015589188385480873
2022-01-21,-0.364458208195125,-0.7577099182251684,0.3932517100300434,-0.061374240905057637
2022-01-28,-0.3234895800183587,-0.5808720415097108,0.2573824614913521,-0.09114076341447439
2022-02-11,-0.2934720973925705,-0.4699452267900754,0.1764731293975048,-0.1054940066765404
2022-02-18,-0.2792661492196683,-0.4040394004016877,0.1247732511820193,-0.11765038905899325
2022-02-25,-0.18245104173911,-0.3268264071567603,0.1443753654176503,-0.05172047887640587
2022-03-04,-0.1644929082379843,-0.2886274153129665,0.1241345070749821,-0.04904194211279773
2022-03-11,-0.1449466404816571,-0.2486343553215384,0.1036877148398813,-0.04549289835304173
2022-03-18,-0.146229364303166,-0.212925767414198,0.066696403111032,-0.06105905733748679
2022-03-25,-0.1135417218856652,-0.1834772207963171,0.0699354989106519,-0.040150833567138354
2022-04-01,0.1010221968019823,-0.1503323353295165,0.2513545321314989,0.16115513093378891
2022-04-08,-0.5255753009865652,-0.0936376876212981,-0.4319376133652671,-0.48812022593804594
2022-04-15,0.2356122119241213,-0.1658541661710142,0.4014663780951356,0.301953878392527
2022-04-22,0.5453071177008223,-0.0897423956898585,0.6350495133906808,0.5812040759767657
2022-04-29,0.5634484974621635,0.048564900710939,0.5148835967512244,0.5440225371777878
2022-05-06,-0.6891269512351552,0.1839629445805048,-0.8730898958156601,-0.7627121290673572
2022-05-13,0.5519912431924949,0.0259331149730773,0.5260581282194176,0.541617997203264
2022-05-20,0.4932128237252537,0.2414464238088894,0.2517663999163643,0.3966342542016979
2022-05-27,0.4863367259609743,0.2929665461691159,0.1933701797918584,0.36915010749332794
2022-06-03,0.0760832533878826,0.2811724678211463,-0.2050892144332636,-0.03638573374057588
2022-06-10,0.5263280407499242,0.1836994190062901,0.3426286217436341,0.45284827314740816
2022-06-17,0.5315374701474811,0.426790417403306,0.1047470527441751,0.3608213031861587
2022-06-24,0.5039283669416689,0.4226996627943032,0.0812287041473656,0.33484850182394754
2022-07-01,0.485603740920112,0.4248427714375862,0.0607609694825258,0.31566663234507747
2022-07-08,0.3957956213897013,0.4246961744294138,-0.0289005530397124,0.22591715161793582
2022-07-15,0.2992335682684883,0.4886386480297774,-0.1894050797612891,0.10377810905657733
2022-07-22,0.2425930218370953,0.4432197535334903,-0.2006267316963949,0.06530512042369922
2022-07-29,0.1088232518797308,0.3854308638714132,-0.2766076119916824,-0.04534909366883448
2022-08-05,0.003927856924905,0.3064098408590255,-0.3024819839341205,-0.11863607941870521
2022-08-12,-0.0635940269583361,0.2100746640599841,-0.2736686910183203,-0.14762389258232977
2022-08-19,-0.129100201979206,0.1181967343903766,-0.2472969363695827,-0.17637889573535667
2022-08-26,-0.3515437098561231,0.0325299803408377,-0.3840736901969609,-0.36455570199245824
2022-09-02,-0.5421896285794434,-0.0862973659978059,-0.4558922625816375,-0.507670682180321
2022-09-09,-0.6433328382060457,-0.2164999420896407,-0.4268328961164049,-0.5567328613701894
2022-09-16,-0.8494063468370386,-0.3459520811158308,-0.5034542657212078,-0.7110255143907063
2022-09-23,-0.8028617967422844,-0.5031145450915714,-0.299747251650713,-0.6016159787056559
2022-09-30,-0.8951655558165833,-0.637866864044187,-0.2572986917723963,-0.6400188101989085
2022-10-14,-0.9579404889590022,-0.7465912332362791,-0.2113492557227231,-0.6593039956644905
2022-10-21,-0.9867188778252376,-0.8297414053121909,-0.1569774725130467,-0.6548223157003612
2022-10-28,-1.0340225909980276,-0.8984186132360292,-0.1356039777619984,-0.6746551457036158
2022-11-04,-1.0565880590417165,-0.935341862068227,-0.1212461969734892,-0.6824513142144256
2022-11-11,-1.0705584048800554,-0.9860871145281134,-0.084471290351942,-0.67612355906881
2022-11-18,-1.1308376984785862,-1.021165684340808,-0.1096720141377782,-0.722371424742263
2022-11-25,-1.1574782143089732,-1.0557451262447246,-0.1017330880642486,-0.7351801638110834
2022-12-02,-1.4125744605538262,-1.0898969935414715,-0.3226774670123544,-0.9766156631372375
2022-12-09,-1.4725483437186642,-1.1656073674526315,-0.3069409762660327,-1.0063053967376114
2022-12-16,-1.4607944050276942,-1.2487994243880212,-0.211994980639673,-0.9612746352724857
2022-12-23,-1.4044243649804289,-1.3268466244175487,-0.0775777405628801,-0.8736857152134093
2022-12-30,-1.179092547002019,-1.3815639577179173,0.2024714107158982,-0.6264669639148521
2023-01-06,-0.927364541540176,-1.3858868242565263,0.4585222827163505,-0.37300981183756543
2023-01-13,-0.1268488907822719,-1.2888448404537969,1.1619959496715246,0.38868904539924676
2023-01-20,-0.1071281027781203,-1.019704949866518,0.9125768470883976,0.3007538771684869
2023-02-03,-0.0816045165338091,-0.7489716894166032,0.6673671728827941,0.2179841592328322
2023-02-10,-0.0782886318251464,-0.4844077197272792,0.4061190879021328,0.11547445606576531
2023-02-17,-0.0321629303251706,-0.2642469366919048,0.2320840063667341,0.07353584435159129
2023-02-24,0.0289453344505256,-0.0852066144489037,0.1141519488994293,0.06302798023008707
2023-03-03,0.1209960391654792,-0.0540477694023441,0.1750438085678234,0.14261514692641686
2023-03-10,0.4199055936266354,-0.0084229410136242,0.4283285346402596,0.4232747700320851
2023-03-17,0.4895828025705073,0.0918790810184646,0.3977037215520427,0.45283117016312147
2023-03-24,0.7230734421347057,0.2054533678975953,0.5176200742371103,0.6408920949756676
2023-03-31,0.9558747267199978,0.3565006423895706,0.5993740843304272,0.8132744697641695
2023-04-07,0.4689545092776691,0.5418865208434651,-0.072932011565796,0.25219990094028305
2023-04-14,1.0060318459447162,0.611478214865903,0.3945536310788131,0.7614405599983549
2023-04-21,1.058483906428325,0.7287034653295192,0.3297804410988054,0.767002520296517
2023-04-28,1.103911526937003,0.8424836861010826,0.2614278408359204,0.76691805249657
2023-05-05,-0.4169364467159072,0.918651303061542,-1.335587749777449,-0.7843969679405239
2023-05-12,1.2669134384049463,0.6440890683743612,0.6228243700305851,1.0092778110552019
2023-05-19,1.2902031654771058,0.8036808541998166,0.4865223112772892,0.9687308237971791
2023-05-26,1.2848017638069422,0.8605151181062946,0.4242866457006476,0.9405957165644243
2023-06-02,1.2392258010876132,0.905778689582018,0.333447111505595,0.876914325254806
2023-06-09,1.1317824105145518,0.93284154441214,0.1989408661024116,0.7586457927496957
2023-06-16,1.048588608376684,1.2425853158582318,-0.1939967074815478,0.5515544820333913
2023-06-23,0.0017289018023181,1.1989203498525791,-1.1971914480502612,-0.47783923813871365
2023-06-30,0.9720702057180975,0.9412254971176216,0.0308447086004758,0.5955800068710487
2023-07-07,0.9090771222658984,0.878679185499853,0.0303979367660452,0.557605448065957
2023-07-14,0.748160727759456,0.8126494497355099,-0.0644887219760539,0.42310094786525204
2023-07-21,0.5862321158156325,0.7359251131844908,-0.1496929973688583,0.29186207054183616
2023-07-28,0.2966070385387318,0.6434538146722805,-0.3468467761335486,0.03922551266981966
2023-08-04,0.1500536604282336,0.7024294420195633,-0.5523757815913297,-0.13091811637959172
2023-08-11,0.0046346639285936,0.5380261329615905,-0.533391469032997,-0.21057578925604262
2023-08-18,-0.1054003523246593,0.3571376412941295,-0.4625379936187888,-0.2482554088423111
2023-08-25,-0.1933585572281319,0.1864254252773064,-0.3797839825054383,-0.2679287273390545
2023-09-01,-0.2523289489679799,0.0305072906685535,-0.2828362396365335,-0.26453186523540134
2023-09-08,-0.2318926279477484,-0.0792799068327887,-0.1526127211149596,-0.2001806652146329
2023-09-15,-0.3114389569060873,-0.1556691645079852,-0.1557697923981021,-0.2491712911028932
2023-09-22,-0.3828090122538554,-0.2188838886749214,-0.163925123578934,-0.2952554567838868
2023-09-29,-0.6717621865766324,-0.2743656206607606,-0.3973965659158718,-0.5620159383123282
2023-10-13,-0.5748161889102058,-0.3700463465304607,-0.204769842379745,-0.42679765029802147
2023-10-20,-0.6723904594688,-0.4345437945189059,-0.2378466649498941,-0.49857294166123767
2023-10-27,-0.7175737516305244,-0.5226433608231162,-0.1949303908074081,-0.5085164073012779
2023-11-03,-0.7791008650009991,-0.6038703197680036,-0.1752305452329954,-0.5375527370937976
2023-11-10,-0.8829142344193139,-0.6831286903174323,-0.1997855441018816,-0.6096627582923411
2023-11-17,-0.8991097134174136,-0.7253590998859687,-0.1737506135314449,-0.6089660734630261
2023-11-24,-0.8984988925500285,-0.7902178047874102,-0.1082810877626182,-0.5824117706350644
2023-12-01,-1.1065532059938277,-0.8354394914036559,-0.2711137145901717,-0.7723774094323653
2023-12-08,-1.3717629006001018,-0.9132353822763164,-0.4585275183237853,-1.0064687476895753
2023-12-15,-1.3443021396049404,-1.031767789396137,-0.3125343502088034,-0.9315950238464856
2023-12-22,-1.190645787407991,-1.1240453704332625,-0.0666004169747285,-0.7410276392346861
2023-12-29,-1.0426002611785945,-1.182352585231378,0.1397523240527833,-0.5696592270860434
2024-01-05,-1.055811443938898,-1.211172858957091,0.155361415018193,-0.5713423003560615
2024-01-12,-0.8391445562649669,-1.2010245065461052,0.3618799502811383,-0.3587347536465248
2024-01-19,-0.8859945167934137,-1.094500837679078,0.2085063208856644,-0.4481941817217824
2024-01-26,-0.8282283147635537,-1.0028393131167728,0.174610998353219,-0.4270925895168446
2024-02-02,-1.094720733191337,-0.9303558185878852,-0.1643649146034516,-0.7225784057561827
