date,roll_yield,roll_yield_1st,roll_yield_2nd
2017-01-03,0.0124844125237564,,
2017-01-04,0.0324597423874477,0.0199753298636913,
2017-01-05,0.0449259643655283,0.012466221978080602,-0.007509107885610697
2017-01-06,0.0451136320936216,0.00018766772809329646,-0.012278554249987306
2017-01-09,0.0592124485149643,0.014098816421342704,0.013911148693249407
2017-01-10,0.0545254045190199,-0.004687043995944398,-0.018785860417287102
2017-01-11,0.0622031853495955,0.0076777808305755965,0.012364824826519995
2017-01-12,0.0504617423994171,-0.011741442950178399,-0.019419223780753996
2017-01-13,0.0546117177974481,0.004149975398030997,0.015891418348209396
2017-01-16,0.0298281615961517,-0.024783556201296398,-0.028933531599327395
2017-01-17,0.0349518516599257,0.005123690063774004,0.0299072462650704
2017-01-18,0.0325584591024223,-0.0023933925575034057,-0.007517082621277409
2017-01-19,0.0231482629975882,-0.009410196104834099,-0.007016803547330693
2017-01-20,0.0394589827877962,0.016310719790208,0.0257209158950421
2017-01-23,0.0258318621467068,-0.0136271206410894,-0.0299378404312974
2017-01-24,0.0253360431021002,-0.0004958190446066012,0.013131301596482799
2017-01-25,0.0274183172792779,0.0020822741771777016,0.0025780932217843028
2017-01-26,0.0250475838327638,-0.0023707334465141,-0.0044530076236918015
2017-02-03,0.0233828151804563,-0.0016647686523075002,0.0007059647942065997
2017-02-06,0.0186916492519082,-0.0046911659285481,-0.0030263972762406
2017-02-07,0.0233101405857953,0.004618491333887101,0.009309657262435201
2017-02-08,0.0274811081959928,0.004170967610197498,-0.00044752372368960305
2017-02-09,0.0161476745104632,-0.011333433685529599,-0.015504401295727097
2017-02-10,0.0372948130264356,0.0211471385159724,0.032480572201501995
2017-02-13,-0.045145961247514,-0.08244077427394961,-0.10358791278992201
2017-02-14,-0.0472450709044173,-0.0020991096569032974,0.08034166461704631
2017-02-15,-0.0587613998259143,-0.011516328921497003,-0.009417219264593706
2017-02-16,-0.0479661380873142,0.010795261738600098,0.0223115906600971
2017-02-17,-0.0411707436593923,0.0067953944279219025,-0.003999867310678196
2017-02-20,-0.0579624470255973,-0.016791703366205002,-0.023587097794126904
2017-02-21,-0.0866486224463577,-0.028686175420760393,-0.011894472054555391
2017-02-22,-0.0891693043566188,-0.0025206819102610994,0.026165493510499294
2017-02-23,-0.0947563161594036,-0.0055870118027848,-0.0030663298925237004
2017-02-24,-0.0792997712044663,0.015456544954937299,0.0210435567577221
2017-02-27,-0.0918439074588208,-0.012544136254354507,-0.028000681209291806
2017-02-28,-0.1005680761159309,-0.008724168657110093,0.003819967597244414
2017-03-01,-0.1024598469756515,-0.0018917708597206012,0.006832397797389492
2017-03-02,-0.10012052644952,0.0023393205261314914,0.004231091385852093
2017-03-03,-0.092314976000261,0.0078055504492589994,0.005466229923127508
2017-03-06,-0.0585164838727699,0.03379849212749111,0.025992941678232108
2017-03-07,-0.0473160390279053,0.011200444844864599,-0.02259804728262651
2017-03-08,-0.0732608284093626,-0.0259447893814573,-0.0371452342263219
2017-03-09,-0.0772367680003068,-0.003975939590944194,0.021968849790513105
2017-03-10,-0.0534860196349066,0.02375074836540019,0.027726687956344385
2017-03-13,-0.0239617887306331,0.029524230904273502,0.0057734825388733105
2017-03-14,-0.0312878888909572,-0.007326100160324096,-0.0368503310645976
2017-03-15,-0.0403327545877873,-0.009044865696830107,-0.0017187655365060103
2017-03-16,-0.0310635989267423,0.009269155661045005,0.01831402135787511
2017-03-17,-0.0360436854706104,-0.004980086543868098,-0.014249242204913103
2017-03-20,-0.0290793876169792,0.006964297853631198,0.011944384397499296
2017-03-21,-0.0241741839892873,0.004905203627691899,-0.0020590942259392994
2017-03-22,-0.0249585466186753,-0.0007843626293880003,-0.005689566257079899
2017-03-23,-0.0199005704869016,0.005057976131773702,0.005842338761161702
2017-03-24,-0.0098765521304312,0.010024018356470397,0.004966042224696696
2017-03-27,0.0049958379571836,0.0148723900876148,0.004848371731144403
2017-03-28,0.0408169561673357,0.0358211182101521,0.020948728122537303
2017-03-29,0.0521752281356076,0.011358271968271896,-0.024462846241880207
2017-03-30,0.075773562446176,0.023598334310568403,0.012240062342296507
2017-03-31,0.060280235182463,-0.015493327263713004,-0.03909166157428141
2017-04-05,0.0231840411942363,-0.037096193988226694,-0.02160286672451369
2017-04-06,0.023112595058963,-7.144613527329882e-05,0.0370247478529534
2017-04-07,0.0676282038373135,0.04451560877835049,0.04458705491362379
2017-04-10,0.0256113313356285,-0.042016872501684996,-0.08653248128003549
2017-04-11,0.0578796088040365,0.032268277468408005,0.074285149970093
2017-04-12,0.0704200685569261,0.012540459752889602,-0.019727817715518403
2017-04-13,0.0813446963908987,0.010924627833972592,-0.00161583191891701
2017-04-14,0.1056954794356276,0.024350783044728902,0.01342615521075631
2017-04-17,0.139784320817989,0.0340888413823614,0.0097380583376325
2017-04-18,0.1522678798998591,0.0124835590818701,-0.021605282300491302
2017-04-19,0.1206311506504044,-0.031636729249454695,-0.044120288331324795
2017-04-20,0.0767186324763398,-0.04391251817406461,-0.012275788924609912
2017-04-21,0.0186191443276118,-0.05809948814872799,-0.014186969974663385
2017-04-24,0.1625839511640045,0.1439648068363927,0.20206429498512068
2017-04-25,0.1424318117865383,-0.02015213937746621,-0.16411694621385892
2017-04-26,0.1345301457655037,-0.007901666021034592,0.012250473356431618
2017-04-27,0.1397805135591964,0.005250367793692701,0.013152033814727293
2017-04-28,0.1346152625315265,-0.005165251027669904,-0.010415618821362604
2017-05-02,0.1226585937499107,-0.011956668781615803,-0.0067914177539459
2017-05-03,0.1324091973355098,0.009750603585599094,0.021707272367214897
2017-05-04,0.1103516318022447,-0.022057565533265086,-0.03180816911886418
2017-05-05,0.1246026270859917,0.014250995283746987,0.03630856081701207
2017-05-08,0.1189255633572284,-0.005677063728763296,-0.019928059012510282
2017-05-09,0.1237799333484596,0.0048543699912312055,0.010531433719994501
2017-05-10,0.1349103249571381,0.011130391608678486,0.0062760216174472805
2017-05-11,0.1764503670381743,0.041540042081036205,0.03040965047235772
2017-05-12,0.1734304578266597,-0.0030199092115145987,-0.0445599512925508
2017-05-15,0.1602612976607825,-0.013169160165877186,-0.010149250954362588
2017-05-16,0.1481192538518977,-0.012142043808884811,0.0010271163569923747
2017-05-17,0.14317314481977,-0.0049461090321276935,0.007195934776757118
2017-05-18,0.1564734898781974,0.013300345058427393,0.018246454090555086
2017-05-19,0.1608348362766733,0.004361346398475907,-0.008938998659951486
2017-05-22,0.1659409139521569,0.0051060776754836,0.000744731277007693
2017-05-23,0.1810400302653567,0.015099116313199795,0.009993038637716195
2017-05-24,0.1772667491100193,-0.003773281155337399,-0.018872397468537194
2017-05-25,0.1779497314692585,0.0006829823592391926,0.004456263514576592
2017-05-26,0.1834031654801045,0.005453434010845998,0.004770451651606805
2017-05-31,0.2292284074260033,0.04582524194589882,0.04037180793505282
2017-06-01,0.2308831234083849,0.0016547159823815938,-0.044170525963517226
2017-06-02,0.2420473860890765,0.011164262680691595,0.00950954669831
2017-06-05,0.2456675852929972,0.0036201992039207043,-0.00754406347677089
2017-06-06,0.2318955641672001,-0.01377202112579709,-0.017392220329717795
2017-06-07,0.228018543868069,-0.0038770202991311176,0.009895000826665973
2017-06-08,0.2401281230206091,0.0121095791525401,0.01598659945167122
2017-06-09,0.2354148463244856,-0.004713276696123508,-0.01682285584866361
2017-06-12,0.2256702637127625,-0.00974458261172309,-0.005031305915599582
2017-06-13,0.2269286756154166,0.0012584119026541052,0.011002994514377196
2017-06-14,0.1841354562085037,-0.042793219406912913,-0.04405163130956702
2017-06-15,0.1689265593034614,-0.01520889690504229,0.027584322501870623
2017-06-16,0.1190996095400537,-0.049826949763407694,-0.0346180528583654
2017-06-19,0.0719013929172595,-0.047198216622794206,0.0026287331406134873
2017-06-20,0.0673663614115114,-0.004535031505748105,0.0426631851170461
2017-06-21,0.0836615020574801,0.01629514064596871,0.020830172151716814
2017-06-22,0.0768656939918288,-0.006795808065651304,-0.023090948711620013
2017-06-23,0.0742552878140498,-0.0026104061777789955,0.004185401887872309
2017-06-26,0.0835708635088986,0.009315575694848796,0.011925981872627792
2017-06-27,0.0969733620294431,0.013402498520544495,0.004086922825695699
2017-06-28,0.096668481335441,-0.00030488069400209927,-0.013707379214546594
2017-06-29,0.1333552877125014,0.03668680637706041,0.03699168707106251
2017-06-30,0.1345516984960553,0.0011964107835538973,-0.035490395593506516
2017-07-03,0.1299680459618955,-0.004583652534159793,-0.005780063317713691
2017-07-04,0.1203339520158428,-0.009634093946052719,-0.005050441411892925
2017-07-05,0.1180991705626635,-0.002234781453179291,0.007399312492873428
2017-07-06,0.114065174516061,-0.004033996046602498,-0.0017992145934232068
2017-07-07,0.0756155670912028,-0.0384496074248582,-0.0344156113782557
2017-07-10,0.0829959473490789,0.007380380257876101,0.0458299876827343
