date,zscore,近五周mean,zscore_minus_近五周mean,basis_factor
2019-11-01,-0.0399534272784917,,,
2019-11-08,0.3408939080690482,,,
2019-11-15,0.0575292315036536,,,
2019-11-22,0.1900768551008935,,,
2019-11-29,0.2624347639226593,,,
2019-12-06,0.2624347639226593,0.1621962662635526,0.1002384976591067,0.19755625741723826
2019-12-13,0.5640688698589689,0.2226739045037828,0.3413949653551861,0.4749993080574557
2019-12-20,0.5366475875011225,0.2673088968617669,0.2693386906393555,0.4297240287564157
2019-12-27,0.8672111463249584,0.3631325680612607,0.5040785782636976,0.721958119100454
2020-01-03,0.7163940933568037,0.4985594263060736,0.21783466705073,0.5169703228343743
2020-01-10,0.7727791052051277,0.5893512921929026,0.1834278130122251,0.5370385883279667
2020-01-17,0.4696025521361869,0.6914201604493962,-0.2218176083132093,0.19303448795642839
2020-01-24,0.3736280638837247,0.6725268969048399,-0.2988988330211151,0.1046173051217888
2020-02-07,-0.3591028773208744,0.6399229921813603,-0.9990258695022348,-0.6150720741934186
2020-02-14,-0.0300474890267186,0.3946601874521936,-0.4247076764789123,-0.1879115640075961
2020-02-21,0.4993203668915031,0.2453718709754892,0.2539484959160138,0.40117161850130734
2020-02-28,1.086581405187729,0.1906801233127643,0.8959012818749647,1.0103093558626233
2020-03-06,0.6928117905290586,0.3140758939230727,0.3787358966059859,0.5671814329598295
2020-03-13,0.9936575345975784,0.3779126392521394,0.6157448953454389,0.8424924788967226
2020-03-20,1.1711417846587393,0.6484647216358301,0.5226770630229092,0.9117558960044072
2020-03-27,0.7537213139664232,0.8887025763729216,-0.1349812624064984,0.3982402834172545
2020-04-03,1.1749464875858893,0.9395827657879056,0.2353637217979836,0.7991133812707271
2020-04-10,0.9883446611407466,0.9572557822675378,0.0310888788732087,0.6054423482337313
2020-04-17,0.8641948052655966,1.0163623563898754,-0.1521675511242788,0.4576498627096464
2020-04-24,1.4115578777311564,0.9904698105234792,0.4210880672076772,1.0153699535217648
2020-05-01,1.0422274809739138,1.0385530291379623,0.0036744518359514,0.6268062693187288
2020-05-08,0.6676527639657326,1.0962542625394605,-0.4286014985737278,0.22915105894994842
2020-05-15,0.998250599392518,0.9947955178154292,0.0034550815770889,0.6003323922663464
2020-05-22,1.0393825229292877,0.9967767054657836,0.0426058174635042,0.6406718407429742
2020-05-29,0.5762713405082103,1.0318142489985216,-0.4555429084903113,0.16354564090880164
2020-06-05,0.8710501258550581,0.8647569415539325,0.0062931843011256,0.525147349233485
2020-06-12,0.6646021463034225,0.8305214705301613,-0.1659193242267388,0.33239355809135795
2020-06-19,0.644824546402826,0.8299113469976994,-0.1850868005948733,0.31286000760374627
2020-06-26,0.3587862948075422,0.7592261363997609,-0.4004398415922186,0.05509584024763786
2020-07-03,0.4482825051029621,0.6231068907754118,-0.1748243856724497,0.19903974879279734
2020-07-10,0.6969935360886295,0.5975091236943622,0.0994844123942673,0.4579898866108846
2020-07-17,0.463535593414515,0.5626978057410765,-0.0991622123265615,0.23845647111808438
2020-07-24,0.4079046668310342,0.522484495163295,-0.1145798283322607,0.19891086876571623
2020-07-31,0.3401398228042065,0.4751005192489366,-0.13496069644473,0.1500996151046319
2020-08-07,1.0782179140685872,0.4713712248482695,0.6068466892203177,0.8896694241292794
2020-08-14,0.899225493477746,0.5973583066413946,0.3018671868363515,0.6602821708211882
2020-08-21,0.9106396022591994,0.6378046981192178,0.2728349041399815,0.6555177230115122
2020-08-28,0.872181253752319,0.7272254998881547,0.1449557538641643,0.5812910537970571
2020-09-04,0.9902298743028476,0.8200808172724117,0.1701490570304359,0.6621975473938829
2020-09-11,1.061456655227354,0.95009882757214,0.1113578276552141,0.6814171241984981
2020-09-18,0.8063016228875939,0.9467465758038932,-0.1404449529162993,0.42760299256603657
2020-09-25,0.903030196404896,0.9281618016858628,-0.0251316052809666,0.5317654757305509
2020-10-02,0.7457348654797006,0.926639920515002,-0.1809050550353015,0.3750788972736997
2020-10-09,0.6566156978167002,0.9013506428604784,-0.2447349450437783,0.29607544067250874
2020-10-16,1.1063932816912736,0.8346278075632491,0.2717654741280245,0.772542158665974
2020-10-23,0.8942553860503855,0.8436151328560328,0.0506402531943526,0.5568093329079723
2020-10-30,0.928909031630114,0.8612058854885911,0.0677031461415228,0.5844266774346775
2020-11-06,0.8786595317093613,0.8663816525336347,0.0122778791757265,0.5321068706959073
2020-11-13,1.1304897335632318,0.8929665857795669,0.2375231477836649,0.773303099251405
2020-11-20,1.0773609989949045,0.9877413929288732,0.0896196060660312,0.6822644418233551
2020-11-27,1.3061573236681847,0.9819349363895992,0.3242223872785854,0.913383349112345
2020-12-04,1.599222278867667,1.0643153239131593,0.5349069549545078,1.1734961493024034
2020-12-11,1.157911015921078,1.19837797336067,-0.0404669574395919,0.67855982657681
2020-12-18,1.1144482833838922,1.2542282702030132,-0.1397799868191209,0.6127569753026869
2020-12-25,1.0157659434985928,1.251019980167145,-0.2352540366685525,0.5153579514317346
2021-01-01,0.9472127376039772,1.238700969067883,-0.2914882314639059,0.451732349976824
2021-01-08,1.3935626611838197,1.1669120518550415,0.2266506093287781,0.926797840441803
2021-01-15,1.0740361685090165,1.1257801283182718,-0.0517439598092555,0.6237241171817076
2021-01-22,0.724791861078895,1.1090051588358594,-0.3842132977569643,0.2811897975445513
2021-01-29,1.0401366081941277,1.0310738743748602,0.0090627338192674,0.6277070584441836
2021-02-05,0.8339971180690184,1.035948007313967,-0.2019508892449486,0.4196179151434316
2021-02-12,0.7131720926797581,1.013304883406975,-0.3001327907272172,0.307850139316968
2021-02-19,0.985671086110856,0.8772267697061631,0.1084443164046927,0.6347803782283906
2021-02-26,2.3910118069504795,0.8595537532265312,1.5314580537239484,2.047190305659867
2021-03-05,1.1249712004887162,1.192797742400848,-0.0678265419121317,0.6478521035283771
2021-03-12,1.3549329296622026,1.2097646608597656,0.1451682688024369,0.8710270653182963
2021-03-19,0.5721581481545324,1.3139518231784026,-0.7417936750238703,0.046577418883171295
2021-03-26,0.5064841769074909,1.2857490342733573,-0.7792648573658664,-0.007815436801852038
2021-04-02,0.8046906225490695,1.1899116524326845,-0.3852210298836147,0.32872596157599576
2021-04-09,1.138201969226376,0.8726474155524023,0.2655545536739737,0.7891430030054151
2021-04-16,1.4672573575205317,0.8752935692999344,0.5919637882205973,1.117139929800558
2021-04-23,0.886268937563663,0.8977584548716001,-0.0114895173079371,0.5271655556150229
2021-04-30,1.2552222916884863,0.9605806127534264,0.29464167893506,0.8709900465871158
2021-05-07,0.3889497054011722,1.1103282357096256,-0.7213785303084533,-0.05518158888267807
2021-05-14,1.0283454567802537,1.0271800522800458,0.0011654045002076,0.6174734358682352
2021-05-21,0.844520035173841,1.0052087497908215,-0.1606887146169805,0.44243653525751236
2021-05-28,0.5958432807911247,0.8806612853214834,-0.2848180045303586,0.24357876666253137
2021-06-04,0.7373370977576108,0.8225761539669755,-0.0852390562093646,0.40830663617082064
2021-06-11,0.4431752912638124,0.7189991151808004,-0.275823823916988,0.1555756451914922
2021-06-18,0.8251880311115614,0.7298442323533285,0.0953437987582328,0.5332503381702299
2021-06-25,1.705788237430848,0.68921274721959,1.0165754902112578,1.4301031385430119
2021-07-02,0.7011752816482004,0.8614663876709916,-0.1602911060227911,0.3565887265798038
2021-07-09,1.5400265855776651,0.8825327878424065,0.6574937977352586,1.1870134704407025
2021-07-16,0.75975399608515,1.0430706854064176,-0.2833166893212675,0.34252572192258296
2021-07-23,1.2876136814736916,1.106386426370685,0.1812272551030065,0.8450591109254175
