date,zscore,近五周mean,zscore_minus_近五周mean,basis_factor
2021-08-13,-1.8540504104561644,0.4660147772956963,-2.3200651877518608,-2.040456321374443
2021-08-20,-3.000793643500553,-0.1572991146095522,-2.843494528891001,-2.937873997656732
2021-08-27,-2.882904152252999,-1.2817505165816758,-1.6011536356713232,-2.3702039456203288
2021-09-03,-3.1294003612251573,-2.220150866912205,-0.9092494943129524,-2.2413400144602753
2021-09-10,-3.6052452168061935,-2.659985841530351,-0.9452593752758434,-2.5412508801940534
2021-09-17,-6.681089215719648,-2.8944787568482133,-3.786610458871434,-5.523297712980362
2021-09-24,-6.44531023322454,-3.85988651790091,-2.58542371532363,-4.901355626064176
2021-10-01,-6.462457795587825,-4.548789835845708,-1.913667959742117,-4.6429418612495414
2021-10-08,-3.954626799958035,-5.2647005645126725,1.3100737645546374,-1.8487465741529658
2021-10-15,-2.3577600548775317,-5.429745852259248,3.0719857973817164,-0.18586171397383233
2021-10-22,-1.8218987310250128,-5.180248819873516,3.3583500888485025,0.25020079692439356
2021-10-29,-4.353307624904312,-4.208410722934589,-0.1448969019697221,-2.6699433357304763
2021-11-05,-5.375731030814917,-3.790010201270543,-1.585720829544374,-3.8597269503066993
2021-11-12,-2.9557812922969435,-3.572664848315961,0.616883556019018,-1.5267153529705588
2021-11-19,-2.31489114896933,-3.372895746783743,1.058004597814413,-0.9657328502558327
2021-11-26,-1.290324297763316,-3.364321965602103,2.0739976678387877,0.05540448847752555
2021-12-03,0.0986282536624096,-3.2580070789497637,3.3566353326121727,1.4018310852423148
2021-12-10,-0.8016187704098205,-2.36761990323642,1.5660011328265988,0.1454291908847472
2021-12-17,-1.8519069651607565,-1.4527974511554,-0.3991095140053562,-1.2707879846985963
2021-12-24,-1.5646852955758046,-1.2320225857281624,-0.3326627098476422,-1.0718762612845396
2021-12-31,-1.7575953721627111,-1.081981415049457,-0.6756139571132538,-1.324802806142928
2022-01-07,0.3879933685427694,-1.1754356299293365,1.5634289984721057,0.8581676205145039
2022-01-14,2.775791427629592,-1.1175626069532645,3.893354034582856,3.2228164704108977
2022-01-21,3.877522309470368,-0.402080567345382,4.27960287681575,4.038354536408521
2022-01-28,2.377110602683317,0.743805287580843,1.6333053151024746,2.0795884876509803
2022-02-11,3.631026100498208,1.5321644672326673,2.09886163326554,3.0181603136051405
2022-02-18,0.6044813433791848,2.609888761764851,-2.005407418385666,-0.43947416132675565
