date,dom_basis,dom_basis_1st,dom_basis_2nd
2017-12-01,140.90999999999985,87.46000000000004,150.92000000000007
2017-12-08,-168.72999999999956,-309.6399999999994,-397.09999999999945
2017-12-15,-352.1800000000003,-183.45000000000073,126.18999999999869
2017-12-22,-361.09000000000015,-8.909999999999854,174.54000000000087
2017-12-29,-226.35999999999967,134.73000000000047,143.64000000000033
2018-01-05,-192.35999999999967,34.0,-100.73000000000047
2018-01-12,-271.6400000000003,-79.28000000000065,-113.28000000000065
2018-01-19,-137.64000000000033,134.0,213.28000000000065
2018-01-26,-27.090000000000146,110.55000000000018,-23.449999999999818
2018-02-02,16.359999999999673,43.44999999999982,-67.10000000000036
2018-02-09,4.359999999999673,-12.0,-55.44999999999982
2018-02-16,-33.64000000000033,-38.0,-26.0
2018-02-23,39.44999999999982,73.09000000000015,111.09000000000015
2018-03-02,-138.90999999999985,-178.35999999999967,-251.44999999999982
2018-03-09,-37.64000000000033,101.26999999999953,279.6299999999992
2018-03-16,-153.09000000000015,-115.44999999999982,-216.71999999999935
2018-03-23,-60.909999999999854,92.18000000000029,207.6300000000001
2018-03-30,-8.0,52.909999999999854,-39.27000000000044
2018-04-06,-85.27000000000044,-77.27000000000044,-130.1800000000003
2018-04-13,-40.55000000000018,44.720000000000255,121.99000000000069
2018-04-20,57.64000000000033,98.19000000000051,53.470000000000255
2018-04-27,-26.0,-83.64000000000033,-181.83000000000084
2018-05-04,-16.0,10.0,93.64000000000033
2018-05-11,106.0,122.0,112.0
2018-05-18,37.0,-69.0,-191.0
2018-05-25,42.0,5.0,74.0
2018-06-01,26.729999999999563,-15.270000000000437,-20.270000000000437
2018-06-08,-7.819999999999709,-34.54999999999927,-19.279999999998836
2018-06-15,-35.0,-27.18000000000029,7.369999999998981
2018-06-22,-100.90999999999985,-65.90999999999985,-38.72999999999956
2018-06-29,118.18000000000029,219.09000000000015,285.0
2018-07-06,-29.449999999999818,-147.6300000000001,-366.72000000000025
2018-07-13,-61.44999999999982,-32.0,115.63000000000011
2018-07-20,29.0,90.44999999999982,122.44999999999982
2018-07-27,77.0,48.0,-42.44999999999982
2018-08-03,335.0,258.0,210.0
2018-08-10,-371.0,-706.0,-964.0
2018-08-17,-328.0,43.0,749.0
2018-08-24,-1068.0,-740.0,-783.0
2018-08-31,-1189.0,-121.0,619.0
2018-09-07,-1358.0,-169.0,-48.0
2018-09-14,-1337.0,21.0,190.0
2018-09-21,-685.0,652.0,631.0
2018-09-28,-713.0,-28.0,-680.0
2018-10-12,-358.0,355.0,383.0
2018-10-19,0.0,358.0,3.0
2018-10-26,-142.0,-142.0,-500.0
2018-11-02,-211.0,-69.0,73.0
2018-11-09,-51.0,160.0,229.0
2018-11-16,-133.0,-82.0,-242.0
2018-11-23,140.67000000000007,273.6700000000001,355.6700000000001
2018-11-30,-178.67000000000007,-319.34000000000015,-593.0100000000002
2018-12-07,8.0,186.67000000000007,506.0100000000002
2018-12-14,-480.4399999999996,-488.4399999999996,-675.1099999999997
2018-12-21,-308.4399999999996,172.0,660.4399999999996
2018-12-28,-228.75,79.6899999999996,-92.3100000000004
2019-01-04,-223.5600000000004,5.1899999999996,-74.5
2019-01-11,-281.1099999999997,-57.54999999999927,-62.73999999999887
2019-01-18,-163.60000000000036,117.50999999999931,175.05999999999858
2019-01-25,-102.60000000000036,61.0,-56.50999999999931
2019-02-01,80.0,182.60000000000036,121.60000000000036
2019-02-15,102.0,22.0,-160.60000000000036
2019-02-22,-31.779999999999745,-133.77999999999975,-155.77999999999975
2019-03-01,194.4399999999996,226.21999999999935,359.9999999999991
2019-03-08,142.0,-52.4399999999996,-278.65999999999894
2019-03-15,-3.3299999999999272,-145.32999999999993,-92.89000000000033
2019-03-22,-148.0,-144.67000000000007,0.6599999999998545
2019-03-29,-96.0,52.0,196.67000000000007
2019-04-05,-16.890000000000327,79.10999999999967,27.109999999999673
2019-04-12,-294.0,-277.1099999999997,-356.21999999999935
2019-04-19,-210.22000000000025,83.77999999999975,360.8899999999994
2019-04-26,-523.5600000000004,-313.34000000000015,-397.1199999999999
2019-05-03,-643.1099999999997,-119.54999999999927,193.79000000000087
2019-05-10,-776.6700000000001,-133.5600000000004,-14.010000000001128
2019-05-17,-400.22000000000025,376.4499999999998,510.0100000000002
2019-05-24,-311.0,89.22000000000025,-287.22999999999956
2019-05-31,-266.0,45.0,-44.220000000000255
2019-06-07,-394.4399999999996,-128.4399999999996,-173.4399999999996
